"","CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","LIPID SPECIES LEVEL","LIPID MOLECULAR SPECIES LEVEL","LIPID SN POSITION LEVEL","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM","CHEMICAL_NAME_final","original_index","final_metabolite_id","metabolite_id_origin"
"777",100010922,402,54955,208040,"Lipid","Diacylglycerol",2969,"NAMED","KRECEGQUDDMNAQ-MYBRWWDOSA-N","OC[C@](OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)(COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)[H]","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*","DG 38:6","DG 18:2_20:4","Unknown",NA,NA,"HMDB0007257",NA,"9543796","Pos Late","linoleoyl_arachidonoyl_glycerol_18_2_20_4__1",918,"CHEM100010923","COMETS"
"778",100010923,402,54956,208041,"Lipid","Diacylglycerol",2970,"NAMED","KRECEGQUDDMNAQ-MYBRWWDOSA-N","OC[C@](COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([H])OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*","DG 38:6","DG 18:2_20:4","Unknown",NA,NA,"HMDB0007257",NA,"9543796","Pos Late","linoleoyl_arachidonoyl_glycerol_18_2_20_4__2",919,"CHEM100010922","COMETS"
"779",100010923,402,54956,208041,"Lipid","Diacylglycerol",2970,"NAMED","KRECEGQUDDMNAQ-MYBRWWDOSA-N","OC[C@](COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([H])OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*","DG 38:6","DG 18:2_20:4","Unknown",NA,NA,"HMDB0007257",NA,"9543796","Pos Late","linoleoyl_arachidonoyl_glycerol_18_2_20_4__2",919,"CHEM100010923","COMETS"
"780",100010927,402,54964,208049,"Lipid","Diacylglycerol",2962,"NAMED","ZDBLXLQFRZTIIU-ZPNZQGKLSA-N","OC[C@](COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)([H])OC(CCCC/C=C/C/C=C\C/C=C\CCCCC)=O","linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*","linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*","DG 36:5","DG 18:2_18:3","Unknown",NA,NA,"HMDB0007250",NA,"9543737","Pos Late","linoleoyl_linolenoyl_glycerol_18_2_18_3__2",921,"HMDB0007250","COMETS"
"781",100010930,402,54967,208052,"Lipid","Diacylglycerol",2939,"NAMED","BHGPPCIWDXQOMA-HZFIRFLSSA-N","CCCCCC/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O","palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*","palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*","DG 34:3","DG 16:1_18:2","Unknown",NA,NA,"HMDB0007132",NA,"9543699","Pos Late","palmitoleoyl_linoleoyl_glycerol_16_1_18_2__1",923,"HMDB0007132","COMETS"
"782",100010936,402,54960,208045,"Lipid","Diacylglycerol",2967,"NAMED","LWXLWRXRJKMNLM-XBUMEPTLSA-N","CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*","DG 38:5","DG 18:1_20:4","Unknown",NA,NA,"HMDB0007228",NA,"9543786","Pos Late","oleoyl_arachidonoyl_glycerol_18_1_20_4__1",924,"CHEM100010937","COMETS"
"783",100010936,402,54960,208045,"Lipid","Diacylglycerol",2967,"NAMED","LWXLWRXRJKMNLM-XBUMEPTLSA-N","CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*","DG 38:5","DG 18:1_20:4","Unknown",NA,NA,"HMDB0007228",NA,"9543786","Pos Late","oleoyl_arachidonoyl_glycerol_18_1_20_4__1",924,"CHEM100010936","COMETS"
"784",100010937,402,54961,208046,"Lipid","Diacylglycerol",2968,"NAMED","LWXLWRXRJKMNLM-XBUMEPTLSA-N","CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*","DG 38:5","DG 18:1_20:4","Unknown",NA,NA,"HMDB0007228",NA,"9543786","Pos Late","oleoyl_arachidonoyl_glycerol_18_1_20_4__2",925,"CHEM100010937","COMETS"
"785",100010937,402,54961,208046,"Lipid","Diacylglycerol",2968,"NAMED","LWXLWRXRJKMNLM-XBUMEPTLSA-N","CCCCCCCC/C=C/CCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*","DG 38:5","DG 18:1_20:4","Unknown",NA,NA,"HMDB0007228",NA,"9543786","Pos Late","oleoyl_arachidonoyl_glycerol_18_1_20_4__2",925,"CHEM100010936","COMETS"
"786",100010941,402,54968,208053,"Lipid","Diacylglycerol",2959,"NAMED","MQGBAQLIFKSMEM-WVZYQCMWSA-N","CCCCC/C=C/C/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O","linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*","linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*","DG 36:4","DG 18:2_18:2","Unknown",NA,NA,"HMDB0007248",NA,"9543729","Pos Late","linoleoyl_linoleoyl_glycerol_18_2_18_2__1",927,"HMDB0007248","COMETS"
"787",100010942,402,54969,208054,"Lipid","Diacylglycerol",2960,"NAMED","MQGBAQLIFKSMEM-WVZYQCMWSA-N","CCCCC/C=C/C/C=C/CCCCCCCC(OCC(OC(CCCCCCC/C=C/C/C=C/CCCCC)=O)CO)=O","linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*","linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*","DG 36:4","DG 18:2_18:2","Unknown",NA,NA,"HMDB0007248",NA,"9543729","Pos Late","linoleoyl_linoleoyl_glycerol_18_2_18_2__2",928,"HMDB0007248","COMETS"
"788",100010949,402,57450,211104,"Lipid","Diacylglycerol",2965,"NAMED","NSXLMTYRMFVYNT-IOLLQWDPSA-N","CCCCCCCCCCCCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*","DG 38:4","DG 18:0_20:4","Unknown",NA,NA,"HMDB0007170","C00165","6438587","Pos Late","stearoyl_arachidonoyl_glycerol_18_0_20_4__1",929,"HMDB0007170","COMETS"
"789",100010949,402,57450,211104,"Lipid","Diacylglycerol",2965,"NAMED","NSXLMTYRMFVYNT-IOLLQWDPSA-N","CCCCCCCCCCCCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*","DG 38:4","DG 18:0_20:4","Unknown",NA,NA,"HMDB0007170","C00165","6438587","Pos Late","stearoyl_arachidonoyl_glycerol_18_0_20_4__1",929,"HMDB0007170_RT9_290","COMETS"
"790",100010949,402,57450,211104,"Lipid","Diacylglycerol",2965,"NAMED","NSXLMTYRMFVYNT-IOLLQWDPSA-N","CCCCCCCCCCCCCCCCCC(OCC(OC(CCC/C=C/C/C=C/C/C=C/C/C=C/CCCCC)=O)CO)=O","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*","stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*","DG 38:4","DG 18:0_20:4","Unknown",NA,NA,"HMDB0007170","C00165","6438587","Pos Late","stearoyl_arachidonoyl_glycerol_18_0_20_4__1",929,"HMDB0007170_RT9_160","COMETS"
"791",100010955,209,57564,212104,"Xenobiotics","Chemical",6236,"NAMED","YFSUTJLHUFNCNZ-UHFFFAOYSA-N","O=S(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(O)=O","perfluorooctanesulfonate (PFOS)","perfluorooctanesulfonate (PFOS)",NA,NA,NA,"1763-23-1","67068","HMDB0059586","C18142","74483","Neg","perfluorooctanesulfonate_pfos",931,"HMDB0059586","COMETS"
"792",100010966,402,55040,208150,"Lipid","Plasmalogen",2814,"NAMED","PXPSGTINXJQLBR-VQJSHJPSSA-N","[H][C@](OC(CCCCCCCCCCCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)COCCCCCCCCCCCCCCCC","1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*","1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*","PC O-34:0","PC O-16:0_18:0","PC O-16:0/18:0",NA,"9977836","HMDB0013405",NA,"11803170","Pos Late","1_palmityl_2_stearoyl_gpc_o_16_0_18_0",933,"COMP55040","Moore"
"793",100015779,400,57646,213049,"Xenobiotics","Drug - Neurological",5880,"NAMED","KPYSYYIEGFHWSV-UHFFFAOYSA-N","O=C(O)CC(CN)c1ccc(Cl)cc1","baclofen","baclofen",NA,NA,NA,"1134-47-0","2197","HMDB0014327","D00241","2284","Pos Early","baclofen",966,"HMDB0014327","COMETS"
"794",100015788,402,57474,211137,"Lipid","Sphingomyelins",3138,"NAMED","YMTVMVYOUDDTQJ-UOMMIRHQSA-N","[H][C@](NC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC","sphingomyelin (d18:2/18:1)*","sphingomyelin (d18:2/18:1)*","SM 36:2;O2","SM 18:2;O2_18:1","SM 18:2;O2/18:1",NA,NA,"HMDB0001348",NA,"52931155","Pos Late","sphingomyelin_d18_2_18_1",970,"HMDB0001348","COMETS"
"795",100015788,402,57474,211137,"Lipid","Sphingomyelins",3138,"NAMED","YMTVMVYOUDDTQJ-UOMMIRHQSA-N","[H][C@](NC(CCCCCCC/C=C\CCCCCCCC)=O)(COP(OCC[N+](C)(C)C)([O-])=O)[C@@](O)([H])/C=C/CCCCCCCC/C=C\CCC","sphingomyelin (d18:2/18:1)*","sphingomyelin (d18:2/18:1)*","SM 36:2;O2","SM 18:2;O2_18:1","SM 18:2;O2/18:1",NA,NA,"HMDB0001348",NA,"52931155","Pos Late","sphingomyelin_d18_2_18_1",970,"HMDB0001348_C8_QI94","COMETS"
"796",100015833,402,57513,211214,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1890,"NAMED","SVJLJQBGUITFLI-UHFFFAOYSA-N","O=C(OC(C[N+](C)(C)C)CC([O-])=O)CCCCCCCCCCCCCCCCCCC","arachidoylcarnitine (C20)*","arachidoylcarnitine (C20)*",NA,NA,NA,NA,"28639199","HMDB0006460",NA,"53477833","Pos Late","arachidoylcarnitine_c20",979,"HMDB0006460","COMETS"
"797",100015835,402,57516,211217,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1893,"NAMED","KOCKWDDTAHPJSX-UHFFFAOYSA-N","[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCCCCCCCCCCC)=O)=O","cerotoylcarnitine (C26)*","cerotoylcarnitine (C26)*",NA,NA,NA,NA,"35015992","HMDB0006347",NA,"53477828","Pos Late","cerotoylcarnitine_c26",981,"HMDB0006347","COMETS"
"798",100015837,402,57518,211219,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1917,"NAMED","RBFQHRALHSUPIA-SNPVRQPZSA-N","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(OC(C[N+](C)(C)C)CC([O-])=O)=O","arachidonoylcarnitine (C20:4)","arachidonoylcarnitine (C20:4)",NA,NA,NA,NA,NA,"HMDB0006455",NA,"136212424","Pos Late","arachidonoylcarnitine_c20_4",983,"HMDB0006455","COMETS"
"799",100015972,209,57707,212491,"Xenobiotics","Drug - Antibiotic",5559,"NAMED","RFHAOTPXVQNOHP-UHFFFAOYSA-N","Fc1ccc(C(Cn2ncnc2)(O)Cn3ncnc3)c(F)c1","fluconazole","fluconazole",NA,NA,NA,"86386-73-4","3248","HMDB0014342","C07002","3365","Neg","fluconazole",999,"HMDB0014342","COMETS"
"800",100015977,209,57781,213691,"Xenobiotics","Drug - Neurological",5859,"NAMED","LLPFTSMZBSRZDV-UHFFFAOYSA-N","OC(CC)C(CCC)C(O)=O","3-hydroxyvalproate","3-hydroxyvalproate",NA,NA,NA,"58888-84-9","118522","HMDB0013899","C16651","134459","Neg","3_hydroxyvalproate",1000,"HMDB0013899","COMETS"
"801",100016038,400,57814,213597,"Amino Acid","Polyamine Metabolism",559,"NAMED","MQTAVJHICJWXBR-UHFFFAOYSA-N","CC(NCCCNCCCCN)=O","(N(1) + N(8))-acetylspermidine","(N(1) + N(8))-acetylspermidine",NA,NA,NA,NA,NA,"HMDB0001276","C01029,C00612","496,123689","Pos Early","n_1_+ n_8_acetylspermidine",1004,"HMDB0001276","COMETS"
"802",100016069,402,61769,218137,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1905,"NAMED","PETYOUXDCHQKTQ-QXPKXGMISA-N","CCCCCC/C=C\CCCC(O[C@@H](C[N+](C)(C)C)CC([O-])=O)=O","5-dodecenoylcarnitine (C12:1)","5-dodecenoylcarnitine (C12:1)",NA,NA,NA,NA,NA,"HMDB0013326",NA,"91825571","Pos Late","5_dodecenoylcarnitine_c12_1",1007,"HMDB0013326","COMETS"
"803",100019972,209,61864,218581,"Lipid","Fatty Acid, Dicarboxylate",1711,"NAMED","OHCMUMNQAHNIEP-HNQUOIGGSA-N","OC(CCC/C=C/CCCCCC(O)=O)=O","dodecenedioate (C12:1-DC)*","dodecenedioate (C12:1-DC)*",NA,NA,NA,NA,NA,"HMDB0000933",NA,"5283028","Neg","dodecenedioate_c12_1_dc",1018,"HMDB0000933","COMETS"
"804",100020204,209,62059,218862,"Lipid","Fatty Acid, Amino",1779,"NAMED","JJGNMSOJTSABGA-UHFFFAOYSA-N","OC(C(CCCCCC)N([H])C(C)=O)=O","N-acetyl-2-aminooctanoate*","N-acetyl-2-aminooctanoate*",NA,NA,NA,NA,"86248","HMDB0059745",NA,"95555","Neg","n_acetyl_2_aminooctanoate",1032,"COMP62059","COMETS"
"805",100020205,400,62060,218876,"Amino Acid","Alanine and Aspartate Metabolism",43,"NAMED","ZBYVTTSIVDYQSO-REOHCLBHSA-N","O=C(O)[C@@H](N)CC(NO)=O","hydroxyasparagine**","hydroxyasparagine**",NA,NA,NA,NA,"88149","HMDB0032332","C20631","15991574","Pos Early","hydroxyasparagine",1033,"COMP62060","COMETS"
"806",100020208,209,62071,218880,"Xenobiotics","Chemical",6287,"NAMED","SNGREZUHAYWORS-UHFFFAOYSA-N","OC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=O","perfluorooctanoate (PFOA)","perfluorooctanoate (PFOA)",NA,NA,NA,NA,"9180","HMDB0059587",NA,"9554","Neg","perfluorooctanoate_pfoa",1036,"COMP62071","COMETS"
"807",100020219,400,62863,220648,"Xenobiotics","Food Component/Plant",4822,"NAMED","OLNJUISKUQQNIM-UHFFFAOYSA-N","O=CC1=CNC2=CC=CC=C12","3-formylindole","3-formylindole",NA,NA,NA,"487-89-8","9838","HMDB0029737","C08493","10256","Pos Early","3_formylindole",1040,"COMP62863","COMETS"
"808",100020243,209,62106,218952,"Xenobiotics","Drug - Antibiotic",5538,"NAMED","GXPIUNZCALHVBA-UHFFFAOYSA-N","O=S(C1=CC=C(C=C1)NC(C)=O)(NC2=NOC(C)=C2)=O","N4-acetylsulfamethoxazole*","N4-acetylsulfamethoxazole*",NA,NA,NA,NA,"58771","HMDB0013854","D01601,C13061","65280","Neg","n4_acetylsulfamethoxazole",1044,"HMDB0013854","COMETS"
"809",100020272,209,62857,220633,"Xenobiotics","Food Component/Plant",4917,"NAMED","UMCDODPBPQMWQP-UHFFFAOYSA-N","COC1=C(OS(=O)(O)=O)C=CC(CCC(O)=O)=C1","dihydroferulic acid sulfate","dihydroferulic acid sulfate",NA,NA,NA,NA,"162994","HMDB0041724",NA,"187489","Neg","dihydroferulic acid sulfate",1051,"COMP62857","COMETS"
"810",100020361,400,62853,220624,"Amino Acid","Urea cycle; Arginine and Proline Metabolism",497,"NAMED","YCCMTCQQDULIFE-UHFFFAOYSA-N","NC1CCCNC1=O","3-amino-2-piperidone","3-amino-2-piperidone",NA,NA,NA,"1892-22-4","4371576","HMDB0000323",NA,"5200225","Pos Early","3_amino_2_piperidone",1056,"COMP62853","COMETS"
"811",100020378,209,63357,222415,"Lipid","Fatty Acid, Dicarboxylate",1732,"NAMED","LPIOYESQKJFWPQ-UHFFFAOYSA-N","OC(C(O)=O)CCCCCCCC(O)=O","2-hydroxysebacate","2-hydroxysebacate",NA,NA,NA,"103963-71-9","113866","HMDB0000424",NA,"128458","Neg","2_hydroxysebacate",1061,"COMP63357","COMETS"
"812",100020417,400,62862,220645,"Amino Acid","Lysine Metabolism",118,"NAMED","XXEWFEBMSGLYBY-ZETCQYMHSA-N","OC([C@@H](N)CCCCN(C)C)=O","N6,N6-dimethyllysine","N6,N6-dimethyllysine",NA,NA,NA,"2259-86-1","167778","HMDB0013287","C05545","193344","Pos Early","n6_n6_dimethyllysine",1067,"HMDB0013287","COMETS"
"813",100021467,305,63264,222194,"Partially Characterized Molecules","Partially Characterized Molecules",6469,"NAMED",NA,NA,"pentose acid*","pentose acid*",NA,NA,NA,NA,NA,"HMDB0000892","C00803","7991","Polar","pentose acid",1154,"HMDB0000892","COMETS"
"814",100000711,209,44620,126992,"Xenobiotics","Benzoate Metabolism",4554,"NAMED","HOFGLAYWQRGTKC-UHFFFAOYSA-N","O=S(OC1=CC=C(C(C)=O)C=C1)(O)=O","4-acetylphenol sulfate","4-acetylphenyl sulfate",NA,NA,NA,NA,"3872009",NA,NA,"4684006","Neg","4_acetylphenol sulfate",258,"CHEM100000711","COMETS"
"815",100000882,209,21158,152464,"Lipid","Fatty Acid, Monohydroxy",2009,"NAMED","ATRNZOYKSNPPBF-UHFFFAOYSA-N","CCCCCCCCCCCC(O)CC(O)=O","3-hydroxymyristate","3-hydroxymyristate",NA,NA,NA,"3422-31-9","15252","HMDB0061656",NA,"16064","Neg","3_hydroxymyristate",276,"CHEM100000882","COMETS"
"816",100001132,209,32394,125806,"Peptide","Modified Peptides",1236,"NAMED","DTSWLLBBGHRXQH-XPUUQOCRSA-N","O=C1CC[C@@H](C(N[C@@H](C(C)C)C(O)=O)=O)N1","pyroglutamylvaline","pyroglutamylvaline",NA,NA,NA,"21282-10-0","134331",NA,NA,"152416","Neg","pyroglutamylvaline",311,"CHEM100001132","COMETS"
"817",100001332,209,33384,144296,"Xenobiotics","Drug - Analgesics, Anesthetics",5449,"NAMED","OEPADIDIUZTYOX-UHFFFAOYSA-N","OC1=CC=CC=C1C(NCC(OC2C(O)C(O)C(O)C(C(O)=O)O2)=O)=O","salicyluric glucuronide*","salicyluric glucuronide*",NA,NA,NA,NA,"21403117","HMDB0240252",NA,"121596205","Neg","salicyluric glucuronide",366,"CHEM100001332","COMETS"
"818",100001635,400,35651,156211,"Xenobiotics","Chemical",6200,"NAMED","WQXNXVUDBPYKBA-YFKPBYRVSA-N","O=[C@](O)[C@H]1N=C(C)NCC1","ectoine","ectoine",NA,NA,NA,"96702-03-3","112069","HMDB0240650","C06231","126041","Pos Early","ectoine",449,"CHEM100001635","COMETS"
"819",100001635,400,35651,156211,"Xenobiotics","Chemical",6200,"NAMED","WQXNXVUDBPYKBA-YFKPBYRVSA-N","O=[C@](O)[C@H]1N=C(C)NCC1","ectoine","ectoine",NA,NA,NA,"96702-03-3","112069","HMDB0240650","C06231","126041","Pos Early","ectoine",449,"Ectoine","COMETS"
"820",100001733,209,54907,208284,"Lipid","Fatty Acid Metabolism (Acyl Glutamine)",1804,"NAMED","NONGMLDQXRDGIT-UHFFFAOYSA-N","O=C(CCCCC)NC(CCC(N)=O)C(O)=O","hexanoylglutamine","hexanoylglutamine",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","hexanoylglutamine",461,"CHEM100001733","COMETS"
"821",100001788,209,46106,143713,"Xenobiotics","Drug - Analgesics, Anesthetics",5438,"NAMED","BNKMSCMOWGCUOF-QMMMGPOBSA-N","C[C@H](C(O)=O)C1=CC2=CC=C(OS(=O)(O)=O)C=C2C=C1","desmethylnaproxen sulfate","desmethylnaproxen sulfate",NA,NA,NA,NA,"160559",NA,NA,"184679","Neg","desmethylnaproxen sulfate",478,"CHEM100001788","COMETS"
"822",100001791,209,33173,142539,"Xenobiotics","Drug - Analgesics, Anesthetics",5424,"NAMED","HRLQZTOIKWEZBN-UHFFFAOYSA-N","CC(NC1=C(O)C=C(OS(=O)(O)=O)C=C1)=O","2-hydroxyacetaminophen sulfate*","2-hydroxyacetaminophen sulfate*",NA,NA,NA,NA,"34448632","HMDB0062547",NA,"86290013","Neg","2_hydroxyacetaminophen sulfate",480,"CHEM100001791","COMETS"
"823",100001793,209,47031,148286,"Xenobiotics","Drug - Analgesics, Anesthetics",5425,"NAMED","NZKKXAGORRATJB-UHFFFAOYSA-N","CC(NC1=C(OC)C=C(OS(=O)(O)=O)C=C1)=O","2-methoxyacetaminophen sulfate*","2-methoxyacetaminophen sulfate*",NA,NA,NA,NA,"34448633","HMDB0062550",NA,"86290014","Neg","2_methoxyacetaminophen sulfate",481,"CHEM100001793","COMETS"
"824",100001809,209,36847,143734,"Xenobiotics","Benzoate Metabolism",4557,"NAMED","TXENPQZYQPWRAV-UHFFFAOYSA-N","O=S(OC1=C(CC)C=CC=C1)(O)=O","2-ethylphenylsulfate","2-ethylphenylsulfate",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","2_ethylphenylsulfate",485,"CHEM100001809","COMETS"
"825",100001868,209,37181,144354,"Xenobiotics","Food Component/Plant",5126,"NAMED","KFDHKOFCRYUXLA-UHFFFAOYSA-N","C=CCC1=CC=C(OS(=O)(O)=O)C=C1","4-allylphenol sulfate","4-allylphenol sulfate",NA,NA,NA,NA,NA,NA,NA,"66633409","Neg","4_allylphenol sulfate",489,"CHEM100001868","COMETS"
"826",100001950,402,32586,158528,"Cofactors and Vitamins","Hemoglobin and Porphyrin Metabolism",4445,"NAMED","BPYKTIZUTYGOLE-VVCLLGATSA-N","CC(C(N/1)=O)=C(C=C)C1=C/C2=C(C)C(CCC(O)=O)=C(CC3=C(CCC(O)=O)C(C)=C(/C=C4NC(C(C=C)=C\4C)=O)N3)N2","bilirubin (E,E)*","bilirubin (E,E)*",NA,NA,NA,NA,"4474753","HMDB0240584",NA,"129320511","Pos Late","bilirubin_e_e",498,"CHEM100001950","COMETS"
"827",100001989,209,32599,142563,"Lipid","Secondary Bile Acid Metabolism",3569,"NAMED","HCXZDHWUVRQLGC-UHFFFAOYSA-N","O=S(OC1CCC2(C)C(CCC3C2CCC4(C)C3CCC4C(CCC(NCC(O)=O)=O)C)=C1)(O)=O","glycocholenate sulfate*","glycocholenate sulfate*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","glycocholenate sulfate",504,"CHEM100001989","COMETS"
"828",100001990,209,32807,142566,"Lipid","Secondary Bile Acid Metabolism",3570,"NAMED","OEDITLKCLMKBOM-UHFFFAOYSA-N","O=S(OC1CCC2(C)C(CCC3C2CCC4(C)C3CCC4C(CCC(NCCS(=O)(O)=O)=O)C)=C1)(O)=O","taurocholenate sulfate*","taurocholenate sulfate*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","taurocholenate sulfate",505,"CHEM100001990","COMETS"
"829",100002029,209,37210,144261,"Lipid","Androgenic Steroids",3394,"NAMED","KMTOEENORMWLCF-QJIZPQHZSA-N","O[C@H]1CC[C@@]2(C)C(CCC3C2CC[C@@]4(C)C3CC[C@@H]4OS(=O)(O)=O)=C1","androstenediol (3beta,17beta) monosulfate (2)","androstenediol (3beta,17beta) monosulfate (2)",NA,NA,NA,NA,NA,"HMDB0240429,HMDB0186954",NA,NA,"Neg","androstenediol_3beta_17beta_monosulfate",524,"CHEM100002028","COMETS"
"830",100002029,209,37210,144261,"Lipid","Androgenic Steroids",3394,"NAMED","KMTOEENORMWLCF-QJIZPQHZSA-N","O[C@H]1CC[C@@]2(C)C(CCC3C2CC[C@@]4(C)C3CC[C@@H]4OS(=O)(O)=O)=C1","androstenediol (3beta,17beta) monosulfate (2)","androstenediol (3beta,17beta) monosulfate (2)",NA,NA,NA,NA,NA,"HMDB0240429,HMDB0186954",NA,NA,"Neg","androstenediol_3beta_17beta_monosulfate",524,"CHEM100001992","COMETS"
"831",100002029,209,37210,144261,"Lipid","Androgenic Steroids",3394,"NAMED","KMTOEENORMWLCF-QJIZPQHZSA-N","O[C@H]1CC[C@@]2(C)C(CCC3C2CC[C@@]4(C)C3CC[C@@H]4OS(=O)(O)=O)=C1","androstenediol (3beta,17beta) monosulfate (2)","androstenediol (3beta,17beta) monosulfate (2)",NA,NA,NA,NA,NA,"HMDB0240429,HMDB0186954",NA,NA,"Neg","androstenediol_3beta_17beta_monosulfate",524,"CHEM100001994","COMETS"
"832",100002049,209,37445,151041,"Xenobiotics","Drug - Cardiovascular",5700,"NAMED","VXIXUWQIVKSKSA-UHFFFAOYSA-N","OC(C1=CC=CC=C1O2)=CC2=O","4-hydroxycoumarin","4-hydroxycoumarin",NA,NA,NA,"1076-38-6","10254753",NA,"C20414","54682930","Neg","4_hydroxycoumarin",526,"CHEM100002049","COMETS"
"833",100002322,209,37056,148433,"Xenobiotics","Drug - Neurological",5869,"NAMED","VKZWFMGCAPKSML-UHFFFAOYSA-N","O=C(N1C2=C(C=CC3=CC=CC=C13)C=CC=C2)NC4OC(C(O)=O)C(O)C(O)C4O","carbamazepine glucuronide*","carbamazepine glucuronide*",NA,NA,NA,NA,NA,NA,NA,"83870","Neg","carbamazepine glucuronide",553,"CHEM100002322","COMETS"
"834",100002406,209,38366,141868,"Xenobiotics","Drug - Analgesics, Anesthetics",5444,"NAMED","ABOLXXZAJIAUGR-JPMMFUSZSA-N","CC(C)CC1=CC=C(C(C(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H]([C@](O)=O)O2)=O)C)C=C1","ibuprofen acyl glucuronide","ibuprofen acyl glucuronide",NA,NA,NA,"115075-59-7","143793","HMDB0010343",NA,"163959","Neg","ibuprofen acyl glucuronide",562,"CHEM100002406","COMETS"
