"uid_01","hmdb_id","biochemical","original_index","original","contains_original","contains_derived","n_source_rows","multiple_identifiers","multiple_isomers","biochemical_final"
"HMDB0061116","HMDB0061116","2-aminophenol sulphate",9848,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_aminophenol sulphate"
"COMP52747","HMDB0060014","Phenol glucuronide",9850,TRUE,TRUE,FALSE,1,FALSE,FALSE,"phenol glucuronide"
"COMP33682","","X - 12260",9852,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12260"
"COMP33683_47657","","X - 12261",9853,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12261"
"COMP33684_47914","","X - 12262",9854,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12262"
"COMP62857","HMDB0041724","X - 12263",9855,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12263"
"COMP33829_47708_33705","","X - 12283",9856,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12283"
"COMP33715","","X - 12293",9857,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12293"
"COMP33725","","X - 12303",9858,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12303"
"COMP33728_47917","","X - 12306",9859,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12306"
"COMP33732","","X - 12310",9860,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12310"
"COMP33740","","X - 12318",9861,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12318"
"COMP33746","","X - 12324",9862,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12324"
"COMP63227","","3-hydroxy-2-methylpyridine sulfate",9863,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_hydroxy_2_methylpyridine sulfate"
"COMP33760","","X - 12335",9864,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12335"
"HMDB0004225","HMDB0004225","2-Oxoarginine",9865,TRUE,TRUE,FALSE,1,FALSE,FALSE,"2_oxoarginine"
"COMP33792","","X - 12364",9866,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12364"
"COMP33805","","X - 12377",9867,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12377"
"HMDB0000856","HMDB0000856","N-a-Acetylcitrulline",9868,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_a_acetylcitrulline"
"COMP33833","","X - 12405",9869,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12405"
"COMP33834","","X - 12406",9870,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12406"
"COMP33835_46615","","X - 12407",9871,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12407"
"COMP33838_47921","","X - 12410",9873,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12410"
"COMP33839_46616","","X - 12411",9874,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12411"
"COMP33849","","X - 12421",9875,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12421"
"COMP33850","","X - 12422",9876,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12422"
"COMP33851","","X - 12423",9877,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12423"
"COMP33854","","X - 12425",9878,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12425"
"CHEM100005972","","Alpha-CEHC sulfate (X - 12435)",9879,TRUE,TRUE,FALSE,1,FALSE,FALSE,"alpha_cehc sulfate_x_12435"
"COMP62850","","X - 12442",9880,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12442"
"COMP33885","","X - 12443",9881,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12443"
"HMDB0000477","HMDB0000477","7Z,10Z-Hexadecadienoic acid",9882,TRUE,TRUE,FALSE,1,FALSE,FALSE,"7z_10z_hexadecadienoic acid"
"COMP33901_47639","","X - 12456",9883,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12456"
"COMP33904_49692","","X - 12459",9884,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12459"
"COMP33907_46620","","X - 12462",9885,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12462"
"CHEM100003926","HMDB0013127","Hydroxybutyrylcarnitine",9886,TRUE,TRUE,FALSE,1,FALSE,FALSE,"hydroxybutyrylcarnitine"
"COMP46628_49535","","X - 12472",9887,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12472"
"HMDB0000991","HMDB0000991","DL-2-Aminooctanoic acid",9888,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dl_2_aminooctanoic acid"
"COMP62059","HMDB0059745","N-Acetylaminooctanoic acid",9889,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_acetylaminooctanoic acid"
"COMP34049","","X - 12516",9890,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12516"
"COMP34062_46621","","X - 12524",9891,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12524"
"COMP34103_47922","","X - 12543",9892,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12543"
"COMP34112_46510","","X - 12544",9893,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12544"
"COMP34123","","X - 12556",9894,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12556"
"COMP62842","","X - 12565",9895,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12565"
"COMP34170","","X - 12602",9896,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12602"
"COMP34203","","X - 12609",9897,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12609"
"COMP34221","","X - 12627",9898,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12627"
"COMP34235_47714_47923","","X - 12636",9899,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12636"
"COMP34236","","X - 12637",9900,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12637"
"COMP34265","","X - 12660",9903,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12660"
"COMP34278","","X - 12673",9904,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12673"
"COMP34289_47437","","X - 12680",9905,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12680"
"HMDB0003148","HMDB0003148","Argininic acid",9906,TRUE,TRUE,FALSE,1,FALSE,FALSE,"argininic acid"
"HMDB0013253","HMDB0013253","N-Acetylhistamine",9907,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_acetylhistamine"
"COMP62100","","5-methylthioribose**",9908,TRUE,TRUE,FALSE,1,FALSE,FALSE,"5_methylthioribose"
"COMP62309","","N-acetyl-isoputreanine*",9909,TRUE,TRUE,FALSE,1,FALSE,FALSE,"n_acetyl_isoputreanine"
"COMP34298_47719","","X - 12689",9910,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12689"
"COMP34299_47720","","X - 12690",9911,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12690"
"COMP34300","","X - 12691",9912,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12691"
"COMP34305_47926_48217","","X - 12695",9913,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12695"
"COMP34310_47201","","X - 12700",9914,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12700"
"COMP34311_46962","","X - 12701",9915,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12701"
"COMP34314_47928","","X - 12704",9916,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12704"
"COMP34317_47929","","X - 12707",9918,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12707"
"COMP34318_47930","","X - 12708",9919,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12708"
"COMP34322_47931","","X - 12712",9920,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12712"
"COMP34323_47932","","X - 12713",9921,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12713"
"COMP34324_40107_46318","","X - 12714 (X - 17309)",9922,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12714_x_17309"
"COMP34325_34375_47933","","X - 12715",9923,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12715"
"COMP34325_34375_47933_SBR1","","X - 12715_2",9924,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12715_2"
"COMP34328_46973","","X - 12718",9925,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12718"
"COMP34329","","X - 12719",9926,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12719"
"COMP34332_47935","","X - 12722",9927,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12722"
"COMP34336_47936","","X - 12726",9928,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12726"
"COMP34339_46623","","X - 12729",9929,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12729"
"COMP34340_47937","","X - 12730",9930,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12730"
"COMP34341_47938","","X - 12731",9931,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12731"
"COMP34343_47939","","X - 12733",9932,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12733"
"COMP34344","","X - 12734",9933,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12734"
"COMP34348_47940","","X - 12738",9934,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12738"
"COMP34349_46626","","X - 12739",9935,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12739"
"COMP34350_46627","","X - 12740",9936,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12740"
"COMP34351","","X - 12741",9937,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12741"
"COMP34352","","X - 12742",9938,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12742"
"COMP34354","","X - 12744",9939,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12744"
"COMP34359","","X - 12749",9941,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12749"
"COMP34363_47723","","X - 12753",9942,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12753"
"COMP34370_47724","","X - 12760",9943,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12760"
"COMP34373","","X - 12763",9944,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12763"
"COMP34438","","X - 12768",9945,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12768"
"COMP34441","","X - 12771",9946,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12771"
"COMP34452","","X - 12775",9947,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12775"
"COMP34453","","X - 12776",9948,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12776"
"COMP34469","","X - 12786",9949,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12786"
"COMP34475_46622","","X - 12792",9950,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12792"
"COMP34481_46624","","X - 12798",9951,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12798"
"COMP34485_47725","","X - 12802",9952,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12802"
"COMP34487","","X - 12804",9953,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12804"
"COMP34495_46986","","X - 12812",9954,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12812"
"COMP34496_47941","","X - 12813",9955,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12813"
"COMP61874","","glucuronide of C12H22O4 (1)*",9956,TRUE,TRUE,FALSE,1,FALSE,FALSE,"glucuronide of c12h22o4"
"COMP34498_47942","","X - 12815",9957,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12815"
"COMP34499_46630","","X - 12816",9958,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12816"
"COMP34501_47943","","X - 12818",9959,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12818"
"COMP61798","","X - 12819",9960,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12819"
"COMP34503_47944","","X - 12820",9961,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12820"
"COMP34504_47945","","X - 12821",9962,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12821"
"COMP34505_46997","","X - 12822",9963,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12822"
"COMP34511_47947","","X - 12828",9965,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12828"
"COMP34513_47662","","X - 12830",9966,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12830"
"COMP61876","","X - 12831",9967,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12831"
"COMP61878","","X - 12837",9969,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12837"
"COMP34522_47014","","X - 12839",9970,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12839"
"COMP34523_47952","","X - 12840",9971,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12840"
"COMP34527_46633","","X - 12844",9972,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12844"
"COMP34528_47953","","X - 12845",9973,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12845"
"COMP63251","","11beta-hydroxyandrosterone glucuronide",9974,TRUE,TRUE,FALSE,1,FALSE,FALSE,"11beta_hydroxyandrosterone glucuronide"
"COMP34530_46364","","X - 12847",9975,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12847"
"COMP34531_47025","","X - 12848",9976,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12848"
"COMP34532_46636","","X - 12849",9977,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12849"
"COMP34535_46639","","X - 12851",9979,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12851"
"COMP34539_46751","","X - 12855",9980,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12855"
"COMP34544_47727","","X - 12860",9981,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12860"
"COMP34557","","X - 12873",9982,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12873"
"COMP63061","","X - 12879",9983,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12879"
"COMP34589","","X - 12905",9984,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12905"
"COMP34590_47955","","X - 12906",9985,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12906"
"COMP34641","","X - 12957",9986,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12957"
"COMP34672","","X - 12988",9987,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12988"
"COMP34681","","X - 12997",9988,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12997"
"COMP34690","","X - 13005",9989,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13005"
"COMP34692_47203","","X - 13007",9990,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13007"
"COMP34737","","X - 13046",9991,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13046"
"COMP34761","","X - 13069",9992,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13069"
"COMP34798","","X - 13106",9993,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13106"
"HMDB0002212","HMDB0002212","Arachidic acid",9994,TRUE,TRUE,FALSE,1,FALSE,FALSE,"arachidic acid"
"COMP34844_47728","","X - 13152",9995,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13152"
"COMP34907","","X - 13210",9996,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13210"
"COMP34909","","X - 13212",9997,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13212"
"COMP34912","","X - 13215",9998,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13215"
"COMP34947","","X - 13249",9999,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13249"
"COMP34953_47957","","X - 13255",10000,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13255"
"COMP35071","","X - 13371",10001,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13371"
"COMP35085","","X - 13385",10002,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13385"
"COMP35099","","X - 13396",10003,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13396"
"COMP35180","","X - 13425",10004,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13425"
"COMP35189_47788","","X - 13431",10006,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13431"
"COMP63361","","3-decenoylcarnitine",10007,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_decenoylcarnitine"
"COMP35215","","X - 13452",10008,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13452"
"COMP35220","","X - 13457",10009,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13457"
"COMP35225","","X - 13462",10010,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13462"
"COMP35241_46629","","X - 13478",10011,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13478"
"COMP35245","","X - 13481",10012,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13481"
"COMP35247","","X - 13483",10013,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13483"
"COMP35270","","X - 13496",10014,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13496"
"COMP35271","","X - 13497",10015,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13497"
"COMP35278","","X - 13504",10016,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13504"
"COMP35281_47439","","X - 13507",10017,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13507"
"COMP35286_47440","","X - 13512",10018,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13512"
"COMP62562","","1-carboxyethylvaline",10019,TRUE,TRUE,FALSE,1,FALSE,FALSE,"1_carboxyethylvaline"
"COMP35321","","X - 13543",10020,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13543"
"COMP35329","","X - 13551",10021,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13551"
"COMP35331_47959","","X - 13553",10022,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13553"
"COMP35335_38363","","X - 13557 (X - 15933)",10023,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13557_x_15933"
"COMP35359","","X - 13581",10024,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13581"
"COMP35397","","X - 13619",10025,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13619"
"COMP35422","","X - 13640",10026,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13640"
"COMP35443","","X - 13651",10027,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13651"
"COMP35451_47664","","X - 13658",10028,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13658"
"COMP35461","","X - 13668",10029,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13668"
"COMP35464","","X - 13671",10030,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13671"
"COMP35493_47790","","X - 13684",10031,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13684"
"COMP35496_35732_47795","","X - 13687 (X - 13837)",10032,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13687_x_13837"
"COMP35497_47960","","X - 13688",10033,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13688"
"COMP35498_47774","","X - 13689",10034,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13689"
"COMP35504_47962","","X - 13695",10035,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13695"
"COMP35507_49783","","X - 13698",10036,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13698"
"COMP35508_46631","","X - 13699",10037,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13699"
"COMP35512_47963","","X - 13703",10038,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13703"
"COMP35515","","X - 13706",10039,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13706"
"COMP35517","","X - 13708",10040,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13708"
"COMP35518_47846","","X - 13709",10041,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13709"
"COMP35522","","X - 13713",10042,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13713"
"COMP35531","","X - 13721",10043,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13721"
"COMP62064","","3-hydroxybutyroylglycine**",10044,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_hydroxybutyroylglycine"
"COMP35533_47965","","X - 13723",10045,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13723"
"COMP35534","","X - 13724",10046,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13724"
"COMP35536_47967","","X - 13726",10047,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13726"
"HMDB0006275","HMDB0006275","Dopamine 3-O-sulfate",10048,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dopamine 3_o_sulfate"
"COMP35538_46645","","X - 13728",10049,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13728"
"COMP35539_47971","","X - 13729",10050,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13729"
"COMP35540","","X - 13730",10051,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13730"
"COMP35544","","X - 13734",10052,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13734"
"COMP35545_47793","","X - 13735",10053,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13735"
"COMP35547_47441","","X - 13737",10054,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13737"
"CHEM100004112","","3-methyl catechol sulfate (1)",10055,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_methyl catechol sulfate"
"COMP35553_47794","","X - 13743",10056,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13743"
"COMP35580","","X - 13758",10057,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13758"
"COMP35582_47972","","X - 13772",10058,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13772"
"COMP35620","","X - 13810",10059,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13810"
"COMP35730_46646","","X - 13835",10060,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13835"
"COMP35496_35732_47795","","X - 13687 (X - 13837)",10061,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13687_x_13837"
"COMP35735","","X - 13840",10062,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13840"
"COMP35738","","X - 13843",10063,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13843"
"COMP35739_47977","","X - 13844",10064,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13844"
"COMP35740","","X - 13845",10065,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13845"
"COMP35741_40102_47978","","X - 13846",10066,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13846"
"HMDB0033585","HMDB0033585","Acesulfame",10067,TRUE,TRUE,FALSE,1,FALSE,FALSE,"acesulfame"
"COMP35745","","X - 13850",10068,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13850"
"COMP35746","","X - 13851",10069,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13851"
"COMP35754","","X - 13859",10070,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13859"
"COMP35759","","X - 13864",10072,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13864"
"COMP33614_35760_46985_47705","","X - 12193 (X - 13865)",10073,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_12193_x_13865"
"COMP35761_46417","","X - 13866",10074,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13866"
"COMP35763","","X - 13868",10075,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13868"
"COMP35766_47442","","X - 13871",10076,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13871"
"COMP35769_47982","","X - 13874",10077,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13874"
"COMP35774","","X - 13879",10078,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13879"
"COMP61864","","X - 13891",10079,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13891"
"COMP35815","","X - 13920",10080,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13920"
"COMP35905","","X - 13993",10081,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13993"
"COMP35906","","X - 13994",10082,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_13994"
"COMP35914","","X - 14002",10083,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14002"
"COMP35915","","X - 14003",10084,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14003"
"COMP35917","","X - 14005",10085,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14005"
"COMP35924","","X - 14012",10086,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14012"
"COMP35934","","X - 14022",10087,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14022"
"COMP35939","","X - 14027",10088,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14027"
"COMP35941","","X - 14029",10089,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14029"
"COMP35942","","X - 14030",10090,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14030"
"COMP35977_46632","","X - 14056",10091,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14056"
"COMP35978","","X - 14057",10092,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14057"
"COMP35985","","X - 14062",10093,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14062"
"COMP35989","","X - 14066",10094,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14066"
"COMP35994","","X - 14071",10095,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14071"
"COMP36004","","X - 14081",10096,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14081"
"COMP36005_47984","","X - 14082",10097,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14082"
"COMP36009","","X - 14086",10098,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14086"
"COMP36018","","X - 14094",10099,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14094"
"COMP62087","","X - 14095",10100,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14095"
"COMP62086","","X - 14096",10101,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14096"
"COMP36021_47213_47443","","X - 14097",10102,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14097"
"COMP47445","","X - 14121",10106,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14121"
"COMP36067_47217","","X - 14141",10107,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14141"
"COMP36081","","X - 14155",10108,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14155"
"COMP36118","","X - 14192",10109,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14192"
"COMP36119_47451","","X - 14193",10110,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14193"
"COMP36121","","X - 14195",10111,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14195"
"COMP47219","","X - 14196",10112,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14196"
"COMP36124","","X - 14198",10113,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14198"
"COMP36139","","X - 14213",10114,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14213"
"COMP36142","","X - 14216",10115,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14216"
"COMP36154_47458","","X - 14228",10116,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14228"
"COMP36181_47466","","X - 14255",10117,TRUE,TRUE,FALSE,1,FALSE,FALSE,"x_14255"
