"","input_metabolite_name_final","original_index","contains_original","contains_derived","n_source_rows","input_hmdb_id","metabolite_id","input_pubchem","input_metabolite_name","input_chemspider","input_kegg","input_inchikey","input_chebi","multiple_identifiers","multiple_isomers","original","MLR_Harmonized_Name"
"4531","pc_ae_c36_2","7064",TRUE,FALSE,1,"HMDB0011243","HMDB11243",NA,"PC ae C36:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC P-18:0/18:1(9Z)"
"4532","pc_ae_c36_3","4173",TRUE,FALSE,1,NA,"CSID24958570",NA,"PC ae C36:3",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4533","pc_ae_c36_4","4194",TRUE,FALSE,1,NA,"CSID4947173",NA,"PC ae C36:4",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4534","pc_ae_c36_5","4206",TRUE,FALSE,1,NA,"CSID8660716",NA,"PC ae C36:5",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4535","pc_ae_c38_0","4130",TRUE,FALSE,1,NA,"CSID24822894",NA,"PC ae C38:0",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4536","pc_ae_c38_1","4134",TRUE,FALSE,1,NA,"CSID24822895",NA,"PC ae C38:1",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4537","pc_ae_c38_2","7386",TRUE,FALSE,1,"HMDB0013431","HMDB13431",NA,"PC ae C38:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 18:1/20:1"
"4538","pc_ae_c38_2","7386",TRUE,FALSE,1,"HMDB0013431","HMDB13431",NA,"PC ae C38:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 38:2"
"4539","pc_ae_c38_2","7386",TRUE,FALSE,1,"HMDB0013431","HMDB13431",NA,"PC ae C38:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:1(9Z)/20:1(11Z)*"
"4540","pc_ae_c38_2","7386",TRUE,FALSE,1,"HMDB0013431","HMDB13431",NA,"PC ae C38:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:1/20:1"
"4541","pc_ae_c38_2","7386",TRUE,FALSE,1,"HMDB0013431","HMDB13431",NA,"PC ae C38:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-38:2"
"4542","pc_ae_c38_3","7411",TRUE,FALSE,1,"HMDB0013439","HMDB13439",NA,"PC ae C38:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 20:0/18:3"
"4543","pc_ae_c38_3","7411",TRUE,FALSE,1,"HMDB0013439","HMDB13439",NA,"PC ae C38:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 38:3"
"4544","pc_ae_c38_3","7411",TRUE,FALSE,1,"HMDB0013439","HMDB13439",NA,"PC ae C38:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-20:0/18:3"
"4545","pc_ae_c38_3","7411",TRUE,FALSE,1,"HMDB0013439","HMDB13439",NA,"PC ae C38:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-20:0/18:3(6Z,9Z,12Z)*"
"4546","pc_ae_c38_3","7411",TRUE,FALSE,1,"HMDB0013439","HMDB13439",NA,"PC ae C38:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-38:3"
"4547","pc_ae_c38_4","4137",TRUE,FALSE,1,NA,"CSID24822898",NA,"PC ae C38:4",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4548","pc_ae_c38_5","4120",TRUE,FALSE,1,NA,"CSID24822871",NA,"PC ae C38:5",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4549","pc_ae_c38_6","7376",TRUE,FALSE,1,"HMDB0013409","HMDB13409",NA,"PC ae C38:6",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)"
"4550","pc_ae_c40_1","7391",TRUE,FALSE,1,"HMDB0013433","HMDB13433",NA,"PC ae C40:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 18:1/22:0"
"4551","pc_ae_c40_1","7391",TRUE,FALSE,1,"HMDB0013433","HMDB13433",NA,"PC ae C40:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 40:1"
"4552","pc_ae_c40_1","7391",TRUE,FALSE,1,"HMDB0013433","HMDB13433",NA,"PC ae C40:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:1(9Z)/22:0*"
"4553","pc_ae_c40_1","7391",TRUE,FALSE,1,"HMDB0013433","HMDB13433",NA,"PC ae C40:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:1/22:0"
"4554","pc_ae_c40_1","7391",TRUE,FALSE,1,"HMDB0013433","HMDB13433",NA,"PC ae C40:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-40:1"
"4555","pc_ae_c40_2","7401",TRUE,FALSE,1,"HMDB0013437","HMDB13437",NA,"PC ae C40:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 18:2/22:0"
"4556","pc_ae_c40_2","7401",TRUE,FALSE,1,"HMDB0013437","HMDB13437",NA,"PC ae C40:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 40:2"
"4557","pc_ae_c40_2","7401",TRUE,FALSE,1,"HMDB0013437","HMDB13437",NA,"PC ae C40:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:2(9Z,12Z)/22:0*"
"4558","pc_ae_c40_2","7401",TRUE,FALSE,1,"HMDB0013437","HMDB13437",NA,"PC ae C40:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:2/22:0"
"4559","pc_ae_c40_2","7401",TRUE,FALSE,1,"HMDB0013437","HMDB13437",NA,"PC ae C40:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-40:2"
"4560","pc_ae_c40_3","7424",TRUE,FALSE,1,"HMDB0013445","HMDB13445",NA,"PC ae C40:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 22:0/18:3*"
"4561","pc_ae_c40_3","7424",TRUE,FALSE,1,"HMDB0013445","HMDB13445",NA,"PC ae C40:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 40:3"
"4562","pc_ae_c40_3","7424",TRUE,FALSE,1,"HMDB0013445","HMDB13445",NA,"PC ae C40:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-22:0/18:3(6Z,9Z,12Z)*"
"4563","pc_ae_c40_3","7424",TRUE,FALSE,1,"HMDB0013445","HMDB13445",NA,"PC ae C40:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-40:3"
"4564","pc_ae_c40_4","7416",TRUE,FALSE,1,"HMDB0013442","HMDB13442",NA,"PC ae C40:4",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 20:0/20:4"
"4565","pc_ae_c40_4","7416",TRUE,FALSE,1,"HMDB0013442","HMDB13442",NA,"PC ae C40:4",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 40:4"
"4566","pc_ae_c40_4","7416",TRUE,FALSE,1,"HMDB0013442","HMDB13442",NA,"PC ae C40:4",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-20:0/20:4"
"4567","pc_ae_c40_4","7416",TRUE,FALSE,1,"HMDB0013442","HMDB13442",NA,"PC ae C40:4",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-20:0/20:4(5Z,8Z,11Z,14Z)*"
"4568","pc_ae_c40_4","7416",TRUE,FALSE,1,"HMDB0013442","HMDB13442",NA,"PC ae C40:4",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-20:0/20:4(8Z,11Z,14Z,17Z)*"
"4569","pc_ae_c40_4","7416",TRUE,FALSE,1,"HMDB0013442","HMDB13442",NA,"PC ae C40:4",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-40:4"
"4570","pc_ae_c40_5","4142",TRUE,FALSE,1,NA,"CSID24822903",NA,"PC ae C40:5",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4571","pc_ae_c40_6","3986",TRUE,FALSE,1,NA,"CSID24608218",NA,"PC ae C40:6",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4572","pc_ae_c42_1","7396",TRUE,FALSE,1,"HMDB0013434","HMDB13434",NA,"PC ae C42:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 18:1/24:0"
"4573","pc_ae_c42_1","7396",TRUE,FALSE,1,"HMDB0013434","HMDB13434",NA,"PC ae C42:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 42:1"
"4574","pc_ae_c42_1","7396",TRUE,FALSE,1,"HMDB0013434","HMDB13434",NA,"PC ae C42:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:1(9Z)/24:0*"
"4575","pc_ae_c42_1","7396",TRUE,FALSE,1,"HMDB0013434","HMDB13434",NA,"PC ae C42:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:1/24:0"
"4576","pc_ae_c42_1","7396",TRUE,FALSE,1,"HMDB0013434","HMDB13434",NA,"PC ae C42:1",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-42:1"
"4577","pc_ae_c42_2","7406",TRUE,FALSE,1,"HMDB0013438","HMDB13438",NA,"PC ae C42:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 18:2/24:0*"
"4578","pc_ae_c42_2","7406",TRUE,FALSE,1,"HMDB0013438","HMDB13438",NA,"PC ae C42:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 42:2"
"4579","pc_ae_c42_2","7406",TRUE,FALSE,1,"HMDB0013438","HMDB13438",NA,"PC ae C42:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:2(9Z,12Z)/24:0*"
"4580","pc_ae_c42_2","7406",TRUE,FALSE,1,"HMDB0013438","HMDB13438",NA,"PC ae C42:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-18:2/24:0"
"4581","pc_ae_c42_2","7406",TRUE,FALSE,1,"HMDB0013438","HMDB13438",NA,"PC ae C42:2",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-42:2"
"4582","pc_ae_c42_3","7452",TRUE,FALSE,1,"HMDB0013458","HMDB13458",NA,"PC ae C42:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-24:0/18:3(6Z,9Z,12Z)"
"4583","pc_ae_c42_4","7429",TRUE,FALSE,1,"HMDB000013448_HMDB13454","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA,NA
"4584","pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013448","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA,"PC 22:0/20:4"
"4585","pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013448","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA,"PC 42:4"
"4586","pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013448","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA,"PC O-22:0/20:4(8Z,11Z,14Z,17Z)*"
"4587","pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013448","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA,"PC O-42:4"
"4588","pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013454","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA,"PC 22:2/20:2*"
"4589","pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013454","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA,"PC 42:4"
"4590","pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013454","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA,"PC O-22:2(13Z,16Z)/20:2(11Z,14Z)*"
"4591","pc_ae_c42_4","7429",FALSE,TRUE,1,"HMDB0013454","HMDB13448_HMDB13454",NA,"PC ae C42:4",NA,NA,NA,NA,TRUE,FALSE,NA,"PC O-42:4"
"4592","pc_ae_c42_5","7442",TRUE,FALSE,1,"HMDB0013451","HMDB13451",NA,"PC ae C42:5",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 22:1/20:4"
"4593","pc_ae_c42_5","7442",TRUE,FALSE,1,"HMDB0013451","HMDB13451",NA,"PC ae C42:5",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 42:5"
"4594","pc_ae_c42_5","7442",TRUE,FALSE,1,"HMDB0013451","HMDB13451",NA,"PC ae C42:5",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-22:1(13Z)/20:4(8Z,11Z,14Z,17Z)*"
"4595","pc_ae_c42_5","7442",TRUE,FALSE,1,"HMDB0013451","HMDB13451",NA,"PC ae C42:5",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-42:5"
"4596","pc_ae_c44_3","7433",TRUE,FALSE,1,"HMDB0013449","HMDB13449",NA,"PC ae C44:3",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-22:0/22:3(10Z,13Z,16Z)"
"4597","pc_ae_c44_4","7457",TRUE,FALSE,1,"HMDB0013460","HMDB13460",NA,"PC ae C44:4",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-24:0/20:4(8Z,11Z,14Z,17Z)"
"4598","pc_ae_c44_5","7447",TRUE,FALSE,1,"HMDB0013456","HMDB13456",NA,"PC ae C44:5",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-22:2(13Z,16Z)/22:3(10Z,13Z,16Z)"
"4599","pc_ae_c44_6","7437",TRUE,FALSE,1,"HMDB0013450","HMDB13450",NA,"PC ae C44:6",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 22:0/22:6"
"4600","pc_ae_c44_6","7437",TRUE,FALSE,1,"HMDB0013450","HMDB13450",NA,"PC ae C44:6",NA,NA,NA,NA,FALSE,FALSE,NA,"PC 44:6"
"4601","pc_ae_c44_6","7437",TRUE,FALSE,1,"HMDB0013450","HMDB13450",NA,"PC ae C44:6",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)*"
"4602","pc_ae_c44_6","7437",TRUE,FALSE,1,"HMDB0013450","HMDB13450",NA,"PC ae C44:6",NA,NA,NA,NA,FALSE,FALSE,NA,"PC O-44:6"
"4603","pc_p_34_2","7792",FALSE,TRUE,1,NA,"ME056261",NA,"PC(P-34:2)",NA,NA,NA,NA,FALSE,TRUE,NA,NA
"4604","pc_p_36_4","7793|7794",FALSE,TRUE,2,NA,"ME056263",NA,"PC(P-36:4)",NA,NA,NA,NA,FALSE,TRUE,NA,NA
"4605","pc_p_38_4","7813",FALSE,TRUE,1,NA,"ME056445",NA,"PC(P-38:4)",NA,NA,NA,NA,FALSE,TRUE,NA,NA
"4606","pc_p_38_5","7795",FALSE,TRUE,1,NA,"ME056263",NA,"PC(P-38:5)",NA,NA,NA,NA,FALSE,TRUE,NA,NA
"4607","pcaac281_in_micromole_l","3992",TRUE,FALSE,1,NA,"CSID24822210",NA,"pcaac281 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4608","pcaac300_in_micromole_l","3997",TRUE,FALSE,1,NA,"CSID24822213",NA,"pcaac300 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4609","pcaac320_in_micromole_l","4024",TRUE,FALSE,1,NA,"CSID24822417",NA,"pcaac320 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4610","pcaac321_in_micromole_l","6683",TRUE,FALSE,1,NA,"HMDB07873",NA,"pcaac321 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4611","pcaac323_in_micromole_l","6692",TRUE,FALSE,1,NA,"HMDB07876",NA,"pcaac323 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4612","pcaac341_in_micromole_l","4180",TRUE,FALSE,1,NA,"CSID4940699",NA,"pcaac341 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4613","pcaac342_in_micromole_l","4031",TRUE,FALSE,1,NA,"CSID24822448",NA,"pcaac342 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4614","pcaac343_in_micromole_l","4014",TRUE,FALSE,1,NA,"CSID24822407",NA,"pcaac343 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4615","pcaac344_in_micromole_l","4073",TRUE,FALSE,1,NA,"CSID24822573",NA,"pcaac344 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4616","pcaac360_in_micromole_l","4005",TRUE,FALSE,1,NA,"CSID24822327",NA,"pcaac360 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4617","pcaac361_in_micromole_l","4037",TRUE,FALSE,1,NA,"CSID24822459",NA,"pcaac361 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4618","pcaac362_in_micromole_l","4062",TRUE,FALSE,1,NA,"CSID24822532",NA,"pcaac362 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4619","pcaac363_in_micromole_l","4042",TRUE,FALSE,1,NA,"CSID24822466",NA,"pcaac363 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4620","pcaac364_in_micromole_l","4185",TRUE,FALSE,1,NA,"CSID4942851",NA,"pcaac364 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4621","pcaac365_in_micromole_l","4019",TRUE,FALSE,1,NA,"CSID24822409",NA,"pcaac365 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4622","pcaac366_in_micromole_l","4190",TRUE,FALSE,1,NA,"CSID4946694",NA,"pcaac366 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4623","pcaac380_in_micromole_l","4047",TRUE,FALSE,1,NA,"CSID24822473",NA,"pcaac380 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4624","pcaac383_in_micromole_l","4078",TRUE,FALSE,1,NA,"CSID24822578",NA,"pcaac383 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4625","pcaac384_in_micromole_l","4052",TRUE,FALSE,1,NA,"CSID24822488",NA,"pcaac384 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4626","pcaac385_in_micromole_l","6718",TRUE,FALSE,1,NA,"HMDB07989",NA,"pcaac385 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4627","pcaac386_in_micromole_l","4096",TRUE,FALSE,1,NA,"CSID24822657",NA,"pcaac386 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4628","pcaac402_in_micromole_l","4091",TRUE,FALSE,1,NA,"CSID24822650",NA,"pcaac402 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4629","pcaac403_in_micromole_l","4086",TRUE,FALSE,1,NA,"CSID24822638",NA,"pcaac403 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4630","pcaac404_in_micromole_l","6743",TRUE,FALSE,1,NA,"HMDB08054",NA,"pcaac404 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4631","pcaac405_in_micromole_l","4057",TRUE,FALSE,1,NA,"CSID24822495",NA,"pcaac405 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4632","pcaac406_in_micromole_l","6751",TRUE,FALSE,1,NA,"HMDB08057",NA,"pcaac406 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4633","pcaac420_in_micromole_l","6757",TRUE,FALSE,1,NA,"HMDB08058",NA,"pcaac420 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4634","pcaac421_in_micromole_l","6766",TRUE,FALSE,1,NA,"HMDB08124",NA,"pcaac421 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4635","pcaac422_in_micromole_l","4101",TRUE,FALSE,1,NA,"CSID24822678",NA,"pcaac422 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4636","pcaac424_in_micromole_l","6786",TRUE,FALSE,1,NA,"HMDB08573",NA,"pcaac424 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4637","pcaac425_in_micromole_l","6779",TRUE,FALSE,1,NA,"HMDB08287",NA,"pcaac425 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4638","pcaec300_in_micromole_l","4106",TRUE,FALSE,1,NA,"CSID24822837",NA,"pcaec300 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4639","pcaec302_in_micromole_l","7382",TRUE,FALSE,1,NA,"HMDB13410",NA,"pcaec302 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4640","pcaec321_in_micromole_l","4111",TRUE,FALSE,1,NA,"CSID24822840",NA,"pcaec321 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4641","pcaec322_in_micromole_l","4148",TRUE,FALSE,1,NA,"CSID24822939",NA,"pcaec322 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4642","pcaec340_in_micromole_l","4217",TRUE,FALSE,1,NA,"CSID8756279",NA,"pcaec340 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4643","pcaec341_in_micromole_l","4126",TRUE,FALSE,1,NA,"CSID24822888",NA,"pcaec341 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4644","pcaec342_in_micromole_l","7025",TRUE,FALSE,1,NA,"HMDB11151",NA,"pcaec342 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4645","pcaec343_in_micromole_l","4212",TRUE,FALSE,1,NA,"CSID8708435",NA,"pcaec343 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4646","pcaec360_in_micromole_l","7372",TRUE,FALSE,1,NA,"HMDB13406",NA,"pcaec360 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4647","pcaec361_in_micromole_l","4116",TRUE,FALSE,1,NA,"CSID24822863",NA,"pcaec361 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4648","pcaec362_in_micromole_l","7065",TRUE,FALSE,1,NA,"HMDB11243",NA,"pcaec362 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4649","pcaec363_in_micromole_l","4174",TRUE,FALSE,1,NA,"CSID24958570",NA,"pcaec363 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4650","pcaec364_in_micromole_l","4195",TRUE,FALSE,1,NA,"CSID4947173",NA,"pcaec364 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4651","pcaec365_in_micromole_l","4207",TRUE,FALSE,1,NA,"CSID8660716",NA,"pcaec365 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4652","pcaec382_in_micromole_l","7387",TRUE,FALSE,1,NA,"HMDB13431",NA,"pcaec382 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4653","pcaec383_in_micromole_l","7412",TRUE,FALSE,1,NA,"HMDB13439",NA,"pcaec383 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4654","pcaec384_in_micromole_l","4138",TRUE,FALSE,1,NA,"CSID24822898",NA,"pcaec384 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4655","pcaec385_in_micromole_l","4121",TRUE,FALSE,1,NA,"CSID24822871",NA,"pcaec385 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4656","pcaec386_in_micromole_l","7377",TRUE,FALSE,1,NA,"HMDB13409",NA,"pcaec386 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4657","pcaec401_in_micromole_l","7392",TRUE,FALSE,1,NA,"HMDB13433",NA,"pcaec401 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4658","pcaec402_in_micromole_l","7402",TRUE,FALSE,1,NA,"HMDB13437",NA,"pcaec402 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4659","pcaec403_in_micromole_l","7425",TRUE,FALSE,1,NA,"HMDB13445",NA,"pcaec403 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4660","pcaec404_in_micromole_l","7417",TRUE,FALSE,1,NA,"HMDB13442",NA,"pcaec404 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4661","pcaec405_in_micromole_l","4143",TRUE,FALSE,1,NA,"CSID24822903",NA,"pcaec405 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4662","pcaec406_in_micromole_l","3987",TRUE,FALSE,1,NA,"CSID24608218",NA,"pcaec406 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4663","pcaec421_in_micromole_l","7421",TRUE,FALSE,1,NA,"HMDB13443",NA,"pcaec421 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4664","pcaec422_in_micromole_l","7397",TRUE,FALSE,1,NA,"HMDB13434",NA,"pcaec422 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4665","pcaec423_in_micromole_l","7407",TRUE,FALSE,1,NA,"HMDB13438",NA,"pcaec423 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4666","pcaec424_in_micromole_l","7453",TRUE,FALSE,1,NA,"HMDB13458",NA,"pcaec424 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4667","pcaec425_in_micromole_l","7443",TRUE,FALSE,1,NA,"HMDB13451",NA,"pcaec425 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4668","pcaec444_in_micromole_l","7458",TRUE,FALSE,1,NA,"HMDB13460",NA,"pcaec444 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4669","pcaec445_in_micromole_l","7448",TRUE,FALSE,1,NA,"HMDB13456",NA,"pcaec445 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4670","pcaec446_in_micromole_l","7438",TRUE,FALSE,1,NA,"HMDB13450",NA,"pcaec446 in plasma, micromole/L",NA,NA,NA,NA,FALSE,FALSE,NA,NA
"4671","pe_p_36_4","7796",FALSE,TRUE,1,NA,"ME056277",NA,"PE(P-36:4)",NA,NA,NA,NA,FALSE,TRUE,NA,NA
"4672","pe_p_38_4","7094",FALSE,TRUE,1,"","HMDB11386","","PE(P-38:4)",NA,"",NA,NA,FALSE,TRUE,FALSE,NA
"4673","pe_p_38_4","7797",FALSE,TRUE,1,"","ME056280_ME056456","","PE(P-38:4)",NA,"",NA,NA,FALSE,TRUE,FALSE,NA
"4674","pe_p_38_5","7098",FALSE,TRUE,1,"","HMDB11387","","PE(P-38:5)",NA,"",NA,NA,FALSE,TRUE,FALSE,NA
"4675","pe_p_38_5","7798",FALSE,TRUE,1,"","ME056281_ME056457","","PE(P-38:5)",NA,"",NA,NA,FALSE,TRUE,FALSE,NA
