"input_metabolite_name_final","original_index","contains_original","contains_derived","n_source_rows","input_hmdb_id","metabolite_id","input_pubchem","input_metabolite_name","input_chemspider","input_kegg","input_inchikey","input_chebi","multiple_identifiers","multiple_isomers","original"
"w1_finland_nmr_metabolomics_triglycerides_in_very_large_vldl","200",TRUE,FALSE,1,NA,"BM00017",NA,"[W1 Finland NMR Metabolomics] Triglycerides in very large VLDL (mmol/l)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_in_very_small_vldl","376",TRUE,FALSE,1,NA,"BM00045",NA,"[W1 Finland NMR Metabolomics] Triglycerides in very small VLDL (mmol/l)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_in_vldl","809",TRUE,FALSE,1,NA,"BM00185",NA,"[W1 Finland NMR Metabolomics] Triglycerides in VLDL (mmol/l)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_chylomicrons_and_extremely_large_vldl","959",TRUE,FALSE,1,NA,"BP00106",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_idl","1165",TRUE,FALSE,1,NA,"BP00136",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in IDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_large_hdl","1335",TRUE,FALSE,1,NA,"BP00161",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in large HDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_large_ldl","1199",TRUE,FALSE,1,NA,"BP00141",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in large LDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_large_vldl","1029",TRUE,FALSE,1,NA,"BP00116",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in large VLDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_medium_hdl","1369",TRUE,FALSE,1,NA,"BP00166",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in medium HDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_medium_ldl","1233",TRUE,FALSE,1,NA,"BP00146",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in medium LDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_medium_vldl","1063",TRUE,FALSE,1,NA,"BP00121",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in medium VLDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_small_hdl","1403",TRUE,FALSE,1,NA,"BP00171",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in small HDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_small_ldl","1267",TRUE,FALSE,1,NA,"BP00151",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in small LDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_small_vldl","1097",TRUE,FALSE,1,NA,"BP00126",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in small VLDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_very_large_hdl","1299",TRUE,FALSE,1,NA,"BP00156",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in very large HDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_very_large_vldl","993",TRUE,FALSE,1,NA,"BP00111",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in very large VLDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_triglycerides_to_total_lipids_ratio_in_very_small_vldl","1129",TRUE,FALSE,1,NA,"BP00131",NA,"[W1 Finland NMR Metabolomics] Triglycerides to total lipids ratio in very small VLDL (%)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_tyrosine","4648",TRUE,FALSE,1,NA,"HMDB00158",NA,"[W1 Finland NMR Metabolomics] Tyrosine (mmol/l)",NA,NA,NA,NA,FALSE,FALSE,NA
"w1_finland_nmr_metabolomics_valine","5668",TRUE,FALSE,1,NA,"HMDB00883",NA,"[W1 Finland NMR Metabolomics] Valine (mmol/l)",NA,NA,NA,NA,FALSE,FALSE,NA
"warfarin","5971",TRUE,FALSE,1,"HMDB0001935","HMDB01935",NA,"warfarin",NA,NA,NA,NA,FALSE,FALSE,NA
"x_01911","3727",TRUE,FALSE,1,NA,"COMP62291",NA,"X - 01911",NA,NA,NA,NA,FALSE,FALSE,NA
"x_02249","3632",TRUE,FALSE,1,NA,"COMP61871",NA,"X - 02249",NA,NA,NA,NA,FALSE,FALSE,NA
"x_02269","3716",TRUE,FALSE,1,NA,"COMP62277",NA,"X - 02269",NA,NA,NA,NA,FALSE,FALSE,NA
"x_02269_1","3717",TRUE,FALSE,1,NA,"COMP62277",NA,"X - 02269_1",NA,NA,NA,NA,FALSE,FALSE,NA
"x_02269_2","2487",TRUE,FALSE,1,NA,"COMP32549_32786_46497_M32549",NA,"X - 02269_2",NA,NA,NA,NA,FALSE,FALSE,NA
"x_02973","2403",TRUE,FALSE,1,NA,"COMP12593",NA,"X - 02973",NA,NA,NA,NA,FALSE,FALSE,NA
"x_03003","2404",TRUE,FALSE,1,NA,"COMP12626",NA,"X - 03003",NA,NA,NA,NA,FALSE,FALSE,NA
"x_03056","2062",TRUE,FALSE,1,NA,"CHEM100004541","129397","X - 03056",NA,NA,NA,NA,FALSE,FALSE,NA
"x_03088","2405",TRUE,FALSE,1,NA,"COMP12768",NA,"X - 03088",NA,NA,NA,NA,FALSE,FALSE,NA
"x_03090","2406",TRUE,FALSE,1,NA,"COMP12770",NA,"X - 03090",NA,NA,NA,NA,FALSE,FALSE,NA
"x_03091","2407",TRUE,FALSE,1,NA,"COMP12771",NA,"X___03091",NA,NA,NA,NA,FALSE,FALSE,NA
"x_03094","2408",TRUE,FALSE,1,NA,"COMP12774",NA,"X - 03094",NA,NA,NA,NA,FALSE,FALSE,NA
"x_03113","2409",TRUE,FALSE,1,NA,"COMP12795",NA,"X___03113",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04016","2419",TRUE,FALSE,1,NA,"COMP16065",NA,"X___04016",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04147","2420",TRUE,FALSE,1,NA,"COMP16308",NA,"X___04147",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04357","2421",TRUE,FALSE,1,NA,"COMP16634",NA,"X - 04357",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04494","2423",TRUE,FALSE,1,NA,"COMP16816",NA,"X___04494",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04495","2424",TRUE,FALSE,1,NA,"COMP16818",NA,"X - 04495",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04498","2425",TRUE,FALSE,1,NA,"COMP16821",NA,"X - 04498",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04499","2426",TRUE,FALSE,1,NA,"COMP16822",NA,"X - 04499",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04500","2427",TRUE,FALSE,1,NA,"COMP16823",NA,"X - 04500",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04515","2889",TRUE,FALSE,1,NA,"COMP37112",NA,"X- 04515",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04599","2428",TRUE,FALSE,1,NA,"COMP16984",NA,"X___04599",NA,NA,NA,NA,FALSE,FALSE,NA
"x_04621","2429",TRUE,FALSE,1,NA,"COMP17059",NA,"X- 04621",NA,NA,NA,NA,FALSE,FALSE,NA
"x_05426","2434",TRUE,FALSE,1,NA,"COMP18283",NA,"X - 05426",NA,NA,NA,NA,FALSE,FALSE,NA
"x_05491","5214",TRUE,FALSE,1,"HMDB0000606","HMDB00606",NA,"X- 05491",NA,"dicarboxylate",NA,NA,FALSE,FALSE,NA
"x_05907","2435",TRUE,FALSE,1,NA,"COMP18929",NA,"X - 05907",NA,NA,NA,NA,FALSE,FALSE,NA
"x_06126","2034",TRUE,FALSE,1,NA,"CHEM100004111",NA,"X - 06126",NA,NA,NA,NA,FALSE,FALSE,NA
"x_06132","2544",TRUE,FALSE,1,NA,"COMP32954",NA,"X___06132",NA,NA,NA,NA,FALSE,FALSE,NA
"x_06226","2436",TRUE,FALSE,1,NA,"COMP19362",NA,"X - 06226",NA,NA,NA,NA,FALSE,FALSE,NA
"x_06227","2437",TRUE,FALSE,1,NA,"COMP19363",NA,"X- 06227",NA,NA,NA,NA,FALSE,FALSE,NA
"x_06246","2438",TRUE,FALSE,1,NA,"COMP19364",NA,"X - 06246",NA,NA,NA,NA,FALSE,FALSE,NA
"x_06267","2439",TRUE,FALSE,1,NA,"COMP19368",NA,"X - 06267",NA,NA,NA,NA,FALSE,FALSE,NA
"x_06307","2440",TRUE,FALSE,1,NA,"COMP19396",NA,"X - 06307",NA,NA,NA,NA,FALSE,FALSE,NA
"x_06350","2441",TRUE,FALSE,1,NA,"COMP19414",NA,"X- 06350",NA,NA,NA,NA,FALSE,FALSE,NA
"x_06351","2442",TRUE,FALSE,1,NA,"COMP19415",NA,"X- 06351",NA,NA,NA,NA,FALSE,FALSE,NA
"x_07765","2488",TRUE,FALSE,1,NA,"COMP32560_46590",NA,"X - 07765",NA,NA,NA,NA,FALSE,FALSE,NA
"x_08402","2448",TRUE,FALSE,1,NA,"COMP21630",NA,"X - 08402",NA,NA,NA,NA,FALSE,FALSE,NA
"x_08766","2449",TRUE,FALSE,1,NA,"COMP22032",NA,"X - 08766",NA,NA,NA,NA,FALSE,FALSE,NA
"x_08889","2452",TRUE,FALSE,1,NA,"COMP22320",NA,"X - 08889",NA,NA,NA,NA,FALSE,FALSE,NA
"x_08893","2491",TRUE,FALSE,1,NA,"COMP32595",NA,"X___08893",NA,NA,NA,NA,FALSE,FALSE,NA
"x_08988","2453",TRUE,FALSE,1,NA,"COMP22481",NA,"X - 08988",NA,NA,NA,NA,FALSE,FALSE,NA
"x_09026","2454",TRUE,FALSE,1,NA,"COMP22548",NA,"X - 09026",NA,NA,NA,NA,FALSE,FALSE,NA
"x_09044","2455",TRUE,FALSE,1,NA,"COMP22601",NA,"X___09044",NA,NA,NA,NA,FALSE,FALSE,NA
"x_09045","2456",TRUE,FALSE,1,NA,"COMP22602",NA,"X - 09045",NA,NA,NA,NA,FALSE,FALSE,NA
"x_09108","2457",TRUE,FALSE,1,NA,"COMP22649",NA,"X - 09108",NA,NA,NA,NA,FALSE,FALSE,NA
"x_09706","2460",TRUE,FALSE,1,NA,"COMP24074",NA,"X - 09706",NA,NA,NA,NA,FALSE,FALSE,NA
"x_09789","3899",TRUE,FALSE,1,NA,"COMP63042",NA,"X - 09789",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10346","2166",TRUE,FALSE,1,NA,"CHEM100006264",NA,"X - 10346",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10358","3380",TRUE,FALSE,1,NA,"COMP48159",NA,"X - 10358",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10395","2461",TRUE,FALSE,1,NA,"COMP25459",NA,"X - 10395",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10419","6868",TRUE,FALSE,1,NA,"HMDB10169",NA,"X- 10419",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10429","2462",TRUE,FALSE,1,NA,"COMP25599",NA,"X - 10429",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10437","2463",TRUE,FALSE,1,NA,"COMP25607",NA,"X___10437",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10439","2464",TRUE,FALSE,1,NA,"COMP25609",NA,"X___10439",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10445","2538",TRUE,FALSE,1,NA,"COMP32894_47680",NA,"X - 10445",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10457","2551",TRUE,FALSE,1,NA,"COMP33014_47581",NA,"X - 10457",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10458","2545",TRUE,FALSE,1,NA,"COMP32955_47478",NA,"X - 10458",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10500","2465",TRUE,FALSE,1,NA,"COMP27256",NA,"X - 10500",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10506","2466",TRUE,FALSE,1,NA,"COMP27273",NA,"X - 10506",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10510","2467",TRUE,FALSE,1,NA,"COMP27278",NA,"X - 10510",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10593","2554",TRUE,FALSE,1,NA,"COMP33066",NA,"X - 10593",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10635","2472",TRUE,FALSE,1,NA,"COMP28006",NA,"X___10635",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10675","2473",TRUE,FALSE,1,NA,"COMP28354",NA,"X- 10675",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10752","2474",TRUE,FALSE,1,NA,"COMP30290",NA,"X___10752",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10810","2475",TRUE,FALSE,1,NA,"COMP30805",NA,"X - 10810",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10864","2477",TRUE,FALSE,1,NA,"COMP31320",NA,"X___10864",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10876","2478",TRUE,FALSE,1,NA,"COMP31361",NA,"X___10876",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10933","2479",TRUE,FALSE,1,NA,"COMP31518",NA,"X___10933",NA,NA,NA,NA,FALSE,FALSE,NA
"x_10964","2480",TRUE,FALSE,1,NA,"COMP31618",NA,"X___10964",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11175","2482",TRUE,FALSE,1,NA,"COMP32369",NA,"X___11175",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11196","2484",TRUE,FALSE,1,NA,"COMP32510",NA,"X___11196",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11204","2485",TRUE,FALSE,1,NA,"COMP32518",NA,"X - 11204",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11247","2489",TRUE,FALSE,1,NA,"COMP32564",NA,"X - 11247",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11255","7719",TRUE,FALSE,1,NA,"HMDB61115",NA,"X- 11255",NA,"C09213",NA,NA,FALSE,FALSE,NA
"x_11261","2490",TRUE,FALSE,1,NA,"COMP32578",NA,"X - 11261",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11299","2492",TRUE,FALSE,1,NA,"COMP32616_46592",NA,"X - 11299",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11304","2493",TRUE,FALSE,1,NA,"COMP32621",NA,"X - 11304",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11305","3668",TRUE,FALSE,1,NA,"COMP62071",NA,"X - 11305",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11308","2494",TRUE,FALSE,1,NA,"COMP32625_46390",NA,"X - 11308",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11315","2495",TRUE,FALSE,1,NA,"COMP32632_46609_49592_49613",NA,"X - 11315",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11317","2496",TRUE,FALSE,1,NA,"COMP32634",NA,"X - 11317",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11319","2497",TRUE,FALSE,1,NA,"COMP32636",NA,"X- 11319",NA,"branched",NA,NA,FALSE,FALSE,NA
"x_11327","2498",TRUE,FALSE,1,NA,"COMP32644",NA,"X - 11327",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11334","3629",TRUE,FALSE,1,NA,"COMP61868",NA,"X - 11334",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11338","2499",TRUE,FALSE,1,NA,"COMP32655",NA,"X - 11338",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11342","2500",TRUE,FALSE,1,NA,"COMP32659",NA,"X - 11342",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11357","3783",TRUE,FALSE,1,NA,"COMP62707",NA,"X - 11357",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11360","3900",TRUE,FALSE,1,NA,"COMP63052",NA,"X - 11360",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11372","2501",TRUE,FALSE,1,NA,"COMP32689_46594",NA,"X - 11372",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11374","2502",TRUE,FALSE,1,NA,"COMP32691",NA,"X- 11374",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11378","2503",TRUE,FALSE,1,NA,"COMP32695_46595",NA,"X - 11378",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11381","2504",TRUE,FALSE,1,NA,"COMP32698_32745_46347",NA,"X - 11381",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11381_2","2505",TRUE,FALSE,1,NA,"COMP32698_32745_46347_SBR1",NA,"X - 11381_2",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11396","7925",TRUE,FALSE,1,NA,"PUBCHEM7768",NA,"X - 11396",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11400","2506",TRUE,FALSE,1,NA,"COMP32717",NA,"X - 11400",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11407","2507",TRUE,FALSE,1,NA,"COMP32724_32750_46596",NA,"X - 11407",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11407_2","2508",TRUE,FALSE,1,NA,"COMP32724_32750_46596_SBR1",NA,"X - 11407_2",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11412","2509",TRUE,FALSE,1,NA,"COMP32729",NA,"X - 11412",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11421","2510",TRUE,FALSE,1,NA,"COMP32738",NA,"X- 11421",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11422","2511",TRUE,FALSE,1,NA,"COMP32739",NA,"X- 11422",NA,NA,NA,NA,FALSE,FALSE,NA
"x_11423","2090",TRUE,FALSE,1,NA,"CHEM100005384","514186","X - 11423",NA,NA,NA,NA,FALSE,FALSE,NA
