"","input_pubchem_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_2",".row_id_moore","hmdb_id_final","biochemical_final_final_final","uid_01_final_2",".row_id_comets","source"
"156","10634;87120982;87120980","HMDB0003818",NA,NA,NA,NA,"4_androsten_3beta_17beta_diol disulfate 2","CHEM100001994",144,"HMDB0003818","5_androstenediol","CHEM100002028",559,"COMETS_MOORE"
"157","10634;87120982;87120980","HMDB0003818",NA,NA,NA,NA,"4_androsten_3beta_17beta_diol disulfate 2","CHEM100001994",144,"HMDB0003818","5_androstenediol","CHEM100001992",562,"COMETS_MOORE"
"158","10634;87120982;87120980","HMDB0003818",NA,NA,NA,NA,"4_androsten_3beta_17beta_diol disulfate 2","CHEM100001994",144,"HMDB0003818","5_androstenediol","CHEM100001994",563,"COMETS_MOORE"
"159","497299;24779527","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine","CSID18953394",149,"HMDB0010384","lysopc_18_0","HMDB0010384",222,"COMETS_MOORE"
"160","497299;24779527","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine","CSID18953394",149,"HMDB0010384","2_stearoylglycerophosphocholine","CHEM100001555",2984,"COMETS_MOORE"
"161","497299;24779527","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine","CSID18953394",149,"HMDB0010384","lysopc_18_0","CHEM100001555",2985,"COMETS_MOORE"
"162","497299;24779527","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine","CSID18953394",149,"HMDB0010384","2_stearoylglycerophosphocholine","HMDB0010384",2988,"COMETS_MOORE"
"163","497299;24779527","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine_18_0","CSID18953394",150,"HMDB0010384","lysopc_18_0","HMDB0010384",222,"COMETS_MOORE"
"164","497299;24779527","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine_18_0","CSID18953394",150,"HMDB0010384","2_stearoylglycerophosphocholine","CHEM100001555",2984,"COMETS_MOORE"
"165","497299;24779527","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine_18_0","CSID18953394",150,"HMDB0010384","lysopc_18_0","CHEM100001555",2985,"COMETS_MOORE"
"166","497299;24779527","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine_18_0","CSID18953394",150,"HMDB0010384","2_stearoylglycerophosphocholine","HMDB0010384",2988,"COMETS_MOORE"
"167","11025495;11025500","HMDB0000067",NA,NA,NA,NA,"cholesterol","HMDB0000067",151,"HMDB0000067","cholesterol","HMDB0000067",1631,"COMETS_MOORE"
"168","11025495;11025500","HMDB0000067",NA,NA,NA,NA,"cholesterol","HMDB0000067",151,"HMDB0000067","cholesterol","PUBCHEM5997",2006,"COMETS_MOORE"
"169","170746;305","HMDB0000097",NA,NA,NA,NA,"choline","HMDB0000097",152,"HMDB0000097","choline","HMDB0000097",2038,"COMETS_MOORE"
"170","135191;95259","HMDB0000098",NA,NA,NA,NA,"xylose","HMDB0000098",153,"HMDB0000098","d_xylose","HMDB0000098",7646,"COMETS_MOORE"
"171","135191;95259","HMDB0000098",NA,NA,NA,NA,"xylose","HMDB0000098",153,"HMDB0000098","dl_xylose","HMDB0000098",7659,"COMETS_MOORE"
"172","135191;95259","HMDB0000098",NA,NA,NA,NA,"xylose","HMDB0000098",153,"HMDB0000098","d_xylose","PUBCHEM644160",7662,"COMETS_MOORE"
"173","135191;95259","HMDB0000098",NA,NA,NA,NA,"xylose","HMDB0000098",153,"HMDB0000098","dl_xylose","PUBCHEM644160",7663,"COMETS_MOORE"
"174","439341;10991489;10991490","HMDB0000163",NA,NA,NA,NA,"maltose","HMDB0000163",154,"HMDB0000163","d_maltose","HMDB0000163",86,"COMETS_MOORE"
"175","439341;10991489;10991490","HMDB0000163",NA,NA,NA,NA,"maltose","HMDB0000163",154,"HMDB0000163","cellobiose","HMDB0000163",3702,"COMETS_MOORE"
"176","439341;10991489;10991490","HMDB0000163",NA,NA,NA,NA,"maltose","HMDB0000163",154,"HMDB0000163","d_maltose","PUBCHEM294",3705,"COMETS_MOORE"
"177","439341;10991489;10991490","HMDB0000163",NA,NA,NA,NA,"maltose","HMDB0000163",154,"HMDB0000163","cellobiose","PUBCHEM294",3706,"COMETS_MOORE"
"178","161658;18950","HMDB0000169",NA,NA,NA,NA,"mannose","HMDB0000169",155,"HMDB0000169","d_mannose","HMDB0000169",3285,"COMETS_MOORE"
"179","161658;18950","HMDB0000169",NA,NA,NA,NA,"mannose","HMDB0000169",155,"HMDB0000169","d_mannose","HMDB0000169_M00584",3286,"COMETS_MOORE"
"180","3034656;19466","HMDB0000174",NA,NA,NA,NA,"fucose","HMDB0000174",156,"HMDB0000174","l_fucose","HMDB0000174",2474,"COMETS_MOORE"
"181","3034656;19466","HMDB0000174",NA,NA,NA,NA,"fucose","HMDB0000174",156,"HMDB0000174","alpha_l_fucose","HMDB0000174",2475,"COMETS_MOORE"
"182","3034656;19466","HMDB0000174",NA,NA,NA,NA,"fucose","HMDB0000174",156,"HMDB0000174","l_fucose","PUBCHEM439554",2478,"COMETS_MOORE"
"183","3034656;19466","HMDB0000174",NA,NA,NA,NA,"fucose","HMDB0000174",156,"HMDB0000174","alpha_l_fucose","PUBCHEM439554",2479,"COMETS_MOORE"
"184","7733651426;6274","HMDB0000177",NA,NA,NA,NA,"histidine","HMDB0000177",157,"HMDB0000177","l_histidine","HMDB0000177",88,"COMETS_MOORE"
"185","107428;5780","HMDB0000247",NA,NA,NA,NA,"sorbitol","HMDB0000247",158,"HMDB0000247","sorbitol","HMDB0000247",74,"COMETS_MOORE"
"186","107428;5780","HMDB0000247",NA,NA,NA,NA,"sorbitol","HMDB0000247",158,"HMDB0000247","sorbitol","CHEM100001740",3556,"COMETS_MOORE"
"187","107428;5780","HMDB0000247",NA,NA,NA,NA,"sorbitol","HMDB0000247",158,"HMDB0000247","hexitol","CSID440",5447,"COMETS_MOORE"
"188","107428;5780","HMDB0000247",NA,NA,NA,NA,"sorbitol","HMDB0000247",158,"HMDB0000247","sorbitol","CSID440",5448,"COMETS_MOORE"
"189","107428;5780","HMDB0000247",NA,NA,NA,NA,"sorbitol","HMDB0000247",158,"HMDB0000247","hexitol","HMDB0000247",5451,"COMETS_MOORE"
"190","10129985;10129990","HMDB0000699",NA,NA,NA,NA,"1_methylnicotinamide","HMDB0000699",159,"HMDB0000699","1_methylnicotinamide","HMDB0000699",164,"COMETS_MOORE"
"191","15030923;5375048","HMDB0000734",NA,NA,NA,NA,"indoleacrylate","HMDB0000734",160,"HMDB0000734","indoleacrylic acid","HMDB0000734",2796,"COMETS_MOORE"
"192","22833596;22833600","HMDB0002366",NA,NA,NA,NA,"tiglyl carnitine","HMDB0002366",161,"HMDB0002366","tiglylcarnitine","HMDB0002366",1511,"COMETS_MOORE"
"193","5312529;5280581","HMDB0002925",NA,NA,NA,NA,"dihomo_linolenate_20_3n3 or n6","HMDB0002925",162,"HMDB0002925","8_11_14_eicosatrienoic acid","HMDB0002925",1259,"COMETS_MOORE"
"194","5460178;27476","HMDB0003331",NA,NA,NA,NA,"n1_methyladenosine","HMDB0003331",163,"HMDB0003331","1_methyladenosine","HMDB0003331",662,"COMETS_MOORE"
"195","6525414284565;7015685","HMDB0003869",NA,NA,NA,NA,"gamma_glutamyllysine","HMDB0003869",164,"HMDB0003869","epsilon_gamma_glutamyl_lysine","HMDB0003869",2495,"COMETS_MOORE"
"196","10236635;10236640","HMDB0004705",NA,NA,NA,NA,"12_13_hydroxyoctadec_9_z_enoate","HMDB0004705",165,"HMDB0004705","12_13_dhome","HMDB0004705",307,"COMETS_MOORE"
"197","6441392;53477789","HMDB0005065",NA,NA,NA,NA,"oleoylcarnitine","HMDB0005065",166,"HMDB0005065","oleoylcarnitine","HMDB0005065",954,"COMETS_MOORE"
"198","6441392;53477789","HMDB0005065",NA,NA,21403150,NA,"oleoylcarnitine_c18_1","HMDB0005065",167,"HMDB0005065","oleoylcarnitine","HMDB0005065",954,"COMETS_MOORE"
"199","14253342;14253340","HMDB0011170",NA,NA,NA,NA,"gamma_glutamylisoleucine","HMDB0011170",169,"HMDB0011170","gamma_glutamylisoleucine","HMDB0011170",2503,"COMETS_MOORE"
"200","53481617;53481620","HMDB0013127",NA,NA,NA,NA,"x_12465","HMDB0013127",170,"HMDB0013127","hydroxybutyrylcarnitine","CHEM100003926",465,"COMETS_MOORE"
"201","53481617;53481620","HMDB0013127",NA,NA,NA,NA,"x_12465","HMDB0013127",170,"HMDB0013127","hydroxybutyrylcarnitine","CHEM100009271",466,"COMETS_MOORE"
"202","53481617;53481620","HMDB0013127",NA,NA,NA,NA,"x_12465","HMDB0013127",170,"HMDB0013127","hydroxybutyrylcarnitine","HMDB0013127",1434,"COMETS_MOORE"
"203","53481617;53481620","HMDB0013127",NA,NA,NA,NA,"hydroxybutyrylcarnitine","HMDB0013127",171,"HMDB0013127","hydroxybutyrylcarnitine","CHEM100003926",465,"COMETS_MOORE"
"204","53481617;53481620","HMDB0013127",NA,NA,NA,NA,"hydroxybutyrylcarnitine","HMDB0013127",171,"HMDB0013127","hydroxybutyrylcarnitine","CHEM100009271",466,"COMETS_MOORE"
"205","53481617;53481620","HMDB0013127",NA,NA,NA,NA,"hydroxybutyrylcarnitine","HMDB0013127",171,"HMDB0013127","hydroxybutyrylcarnitine","HMDB0013127",1434,"COMETS_MOORE"
"206","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","glutarylcarnitine","HMDB0013130",1509,"COMETS_MOORE"
"207","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","valerylcarnitine","HMDB0013128",1804,"COMETS_MOORE"
"208","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","glutarylcarnitine","HMDB0013128",1805,"COMETS_MOORE"
"209","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","o_valeroyl_l_carnitine","HMDB0013128",1806,"COMETS_MOORE"
"210","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","valerylcarnitine","HMDB0013130",1813,"COMETS_MOORE"
"211","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","o_valeroyl_l_carnitine","HMDB0013130",1814,"COMETS_MOORE"
"212","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","valerylcarnitine","PUBCHEM16226475",1821,"COMETS_MOORE"
"213","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","glutarylcarnitine","PUBCHEM16226475",1822,"COMETS_MOORE"
"214","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","o_valeroyl_l_carnitine","PUBCHEM16226475",1823,"COMETS_MOORE"
"215","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutaroyl carnitine","HMDB0013130",172,"HMDB0013130","glutarylcarnitine","HMDB0013130_M35439",3518,"COMETS_MOORE"
"216","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","glutarylcarnitine","HMDB0013130",1509,"COMETS_MOORE"
"217","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","valerylcarnitine","HMDB0013128",1804,"COMETS_MOORE"
"218","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","glutarylcarnitine","HMDB0013128",1805,"COMETS_MOORE"
"219","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","o_valeroyl_l_carnitine","HMDB0013128",1806,"COMETS_MOORE"
"220","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","valerylcarnitine","HMDB0013130",1813,"COMETS_MOORE"
"221","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","o_valeroyl_l_carnitine","HMDB0013130",1814,"COMETS_MOORE"
"222","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","valerylcarnitine","PUBCHEM16226475",1821,"COMETS_MOORE"
"223","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","glutarylcarnitine","PUBCHEM16226475",1822,"COMETS_MOORE"
"224","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","o_valeroyl_l_carnitine","PUBCHEM16226475",1823,"COMETS_MOORE"
"225","71464488;71464490","HMDB0013130",NA,NA,NA,NA,"glutarylcarnitine_c5","HMDB0013130",173,"HMDB0013130","glutarylcarnitine","HMDB0013130_M35439",3518,"COMETS_MOORE"
"226","76078708;76078700","HMDB0029159",NA,NA,NA,NA,"gamma_glutamylthreonine","HMDB0029159",174,"HMDB0029159","gamma_glutamylthreonine","HMDB0029159",2508,"COMETS_MOORE"
"227","19309;25200724","HMDB0040594",NA,NA,NA,NA,"furaneol","HMDB0040594",175,"HMDB0040594","_furaneol","HMDB0040594",2482,"COMETS_MOORE"
"228","71464481;71464480","HMDB0061717",NA,NA,NA,NA,"succinylcarnitine","HMDB0061717",176,"HMDB0061717","succinylcarnitine","HMDB0061717",1852,"COMETS_MOORE"
"229",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2_sm","C18_2_SM",1677,"HMDB0012101","sm_d18_1_18_1_9z","HMDB0012101",1235,"COMETS_MOORE"
"230",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2_sm","C18_2_SM",1677,"HMDB0012101","sm_d18_1_18_1_9z","C18_2_SM",1239,"COMETS_MOORE"
"231",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2_sm","C18_2_SM",1677,"HMDB0012101","sm_d18_1_18_1_9z","HMDB0012101_C8_QI93",1656,"COMETS_MOORE"
"232",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2_sm","C18_2_SM",1677,"HMDB0012101","sm_d18_1_18_1_11z","HMDB0012100",5393,"COMETS_MOORE"
"233",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2_sm","C18_2_SM",1677,"HMDB0012101","sm_d18_1_18_1_9z","HMDB0012100",5394,"COMETS_MOORE"
"234",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2_sm","C18_2_SM",1677,"HMDB0012101","sm_d18_1_18_1_11z","HMDB0012101",5397,"COMETS_MOORE"
"235",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2 sm","C18_2_SM",1680,"HMDB0012101","sm_d18_1_18_1_9z","HMDB0012101",1235,"COMETS_MOORE"
"236",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2 sm","C18_2_SM",1680,"HMDB0012101","sm_d18_1_18_1_9z","C18_2_SM",1239,"COMETS_MOORE"
"237",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2 sm","C18_2_SM",1680,"HMDB0012101","sm_d18_1_18_1_9z","HMDB0012101_C8_QI93",1656,"COMETS_MOORE"
"238",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2 sm","C18_2_SM",1680,"HMDB0012101","sm_d18_1_18_1_11z","HMDB0012100",5393,"COMETS_MOORE"
"239",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2 sm","C18_2_SM",1680,"HMDB0012101","sm_d18_1_18_1_9z","HMDB0012100",5394,"COMETS_MOORE"
"240",NA,"HMDB0012101",NA,NA,NA,NA,"c18_2 sm","C18_2_SM",1680,"HMDB0012101","sm_d18_1_18_1_11z","HMDB0012101",5397,"COMETS_MOORE"
"241",NA,"HMDB0000626",NA,NA,NA,NA,"deoxycholate","CHEM302",1861,"HMDB0000626","deoxycholic acid","CHEM302",1266,"COMETS_MOORE"
"242",NA,"HMDB0000626",NA,NA,NA,NA,"deoxycholate","CHEM302",1861,"HMDB0000626","deoxycholic acid","CHEM100002178",2002,"COMETS_MOORE"
"243",NA,"HMDB0000626","C04483",NA,389318,NA,"deoxycholate","CHEM302",1863,"HMDB0000626","deoxycholic acid","CHEM302",1266,"COMETS_MOORE"
"244",NA,"HMDB0000626","C04483",NA,389318,NA,"deoxycholate","CHEM302",1863,"HMDB0000626","deoxycholic acid","CHEM100002178",2002,"COMETS_MOORE"
"245",NA,"HMDB0000626","C04483",NA,NA,NA,"deoxycholate","CHEM302",1864,"HMDB0000626","deoxycholic acid","CHEM302",1266,"COMETS_MOORE"
"246",NA,"HMDB0000626","C04483",NA,NA,NA,"deoxycholate","CHEM302",1864,"HMDB0000626","deoxycholic acid","CHEM100002178",2002,"COMETS_MOORE"
"247",NA,"HMDB0000626",NA,NA,NA,NA,"deoxycholic acid","CHEM302",1865,"HMDB0000626","deoxycholic acid","CHEM302",1266,"COMETS_MOORE"
"248",NA,"HMDB0000626",NA,NA,NA,NA,"deoxycholic acid","CHEM302",1865,"HMDB0000626","deoxycholic acid","CHEM100002178",2002,"COMETS_MOORE"
"249",NA,"HMDB0008036",NA,NA,NA,NA,"c36_0_pc","CHEM100000660",1888,"HMDB0008036","pc_18_0_18_0","HMDB0008036",1388,"COMETS_MOORE"
"250",NA,"HMDB0008036",NA,NA,NA,NA,"c36_0_pc","CHEM100000660",1888,"HMDB0008036","2r_2_henicosanoyloxy_3_pentadecanoyloxy_propyl 2_trimethylammonio_ethyl phosphate","CSID24822327",4552,"COMETS_MOORE"
"251",NA,"HMDB0008036",NA,NA,NA,NA,"c36_0_pc","CHEM100000660",1888,"HMDB0008036","pc_18_0_18_0","CSID24822327",4553,"COMETS_MOORE"
"252",NA,"HMDB0008036",NA,NA,NA,NA,"c36_0_pc","CHEM100000660",1888,"HMDB0008036","2r_2_henicosanoyloxy_3_pentadecanoyloxy_propyl 2_trimethylammonio_ethyl phosphate","HMDB0008036",4556,"COMETS_MOORE"
"253",NA,"HMDB0008036",NA,NA,NA,NA,"c36_0 pc","CHEM100000660",1889,"HMDB0008036","pc_18_0_18_0","HMDB0008036",1388,"COMETS_MOORE"
"254",NA,"HMDB0008036",NA,NA,NA,NA,"c36_0 pc","CHEM100000660",1889,"HMDB0008036","2r_2_henicosanoyloxy_3_pentadecanoyloxy_propyl 2_trimethylammonio_ethyl phosphate","CSID24822327",4552,"COMETS_MOORE"
"255",NA,"HMDB0008036",NA,NA,NA,NA,"c36_0 pc","CHEM100000660",1889,"HMDB0008036","pc_18_0_18_0","CSID24822327",4553,"COMETS_MOORE"
"256",NA,"HMDB0008036",NA,NA,NA,NA,"c36_0 pc","CHEM100000660",1889,"HMDB0008036","2r_2_henicosanoyloxy_3_pentadecanoyloxy_propyl 2_trimethylammonio_ethyl phosphate","HMDB0008036",4556,"COMETS_MOORE"
"257",NA,"HMDB0004246",NA,NA,NA,NA,"bradykinin","CHEM100000967",1910,"HMDB0004246","bradykinin","CHEM100000967",1184,"COMETS_MOORE"
"258",NA,"HMDB0004246",NA,NA,NA,NA,"bradykinin","CHEM100000967",1910,"HMDB0004246","bradykinin","CHEM100001292",1185,"COMETS_MOORE"
"259",NA,"HMDB0004246","C00306",NA,388341,NA,"bradykinin","CHEM100000967",1912,"HMDB0004246","bradykinin","CHEM100000967",1184,"COMETS_MOORE"
"260",NA,"HMDB0004246","C00306",NA,388341,NA,"bradykinin","CHEM100000967",1912,"HMDB0004246","bradykinin","CHEM100001292",1185,"COMETS_MOORE"
"261",NA,"HMDB0004246","C00306",NA,NA,NA,"bradykinin","CHEM100000967",1913,"HMDB0004246","bradykinin","CHEM100000967",1184,"COMETS_MOORE"
"262",NA,"HMDB0004246","C00306",NA,NA,NA,"bradykinin","CHEM100000967",1913,"HMDB0004246","bradykinin","CHEM100001292",1185,"COMETS_MOORE"
"263",NA,"HMDB0002759",NA,NA,NA,NA,"androsterone sulfate","CHEM100001073",1917,"HMDB0002759","androsterone sulfate","CHEM100001073",912,"COMETS_MOORE"
"264",NA,"HMDB0002759",NA,NA,NA,NA,"androsterone sulfate","CHEM100001073",1917,"HMDB0002759","androsterone sulfate","CHEM100002152",913,"COMETS_MOORE"
"265",NA,"HMDB0002759",NA,NA,NA,NA,"androsterone sulfate","CHEM100001073",1917,"HMDB0002759","androsterone sulfate","CHEM100002068",1020,"COMETS_MOORE"
"266",NA,"HMDB0002759",NA,NA,19988780,NA,"androsterone sulfate","CHEM100001073",1919,"HMDB0002759","androsterone sulfate","CHEM100001073",912,"COMETS_MOORE"
"267",NA,"HMDB0002759",NA,NA,19988780,NA,"androsterone sulfate","CHEM100001073",1919,"HMDB0002759","androsterone sulfate","CHEM100002152",913,"COMETS_MOORE"
"268",NA,"HMDB0002759",NA,NA,19988780,NA,"androsterone sulfate","CHEM100001073",1919,"HMDB0002759","androsterone sulfate","CHEM100002068",1020,"COMETS_MOORE"
"269",NA,"HMDB0002759","C00523",NA,NA,NA,"androsterone sulfate","CHEM100001073",1920,"HMDB0002759","androsterone sulfate","CHEM100001073",912,"COMETS_MOORE"
"270",NA,"HMDB0002759","C00523",NA,NA,NA,"androsterone sulfate","CHEM100001073",1920,"HMDB0002759","androsterone sulfate","CHEM100002152",913,"COMETS_MOORE"
"271",NA,"HMDB0002759","C00523",NA,NA,NA,"androsterone sulfate","CHEM100001073",1920,"HMDB0002759","androsterone sulfate","CHEM100002068",1020,"COMETS_MOORE"
"272",NA,"HMDB0004246",NA,NA,NA,NA,"bradykinin_des_arg_9","CHEM100001292",1935,"HMDB0004246","bradykinin","CHEM100000967",1184,"COMETS_MOORE"
"273",NA,"HMDB0004246",NA,NA,NA,NA,"bradykinin_des_arg_9","CHEM100001292",1935,"HMDB0004246","bradykinin","CHEM100001292",1185,"COMETS_MOORE"
"274",NA,"HMDB0004246","C00306",NA,94778,NA,"bradykinin_des_arg_9","CHEM100001292",1937,"HMDB0004246","bradykinin","CHEM100000967",1184,"COMETS_MOORE"
"275",NA,"HMDB0004246","C00306",NA,94778,NA,"bradykinin_des_arg_9","CHEM100001292",1937,"HMDB0004246","bradykinin","CHEM100001292",1185,"COMETS_MOORE"
"276",NA,"HMDB0004246","C00306",NA,NA,NA,"bradykinin_des_arg_9","CHEM100001292",1938,"HMDB0004246","bradykinin","CHEM100000967",1184,"COMETS_MOORE"
"277",NA,"HMDB0004246","C00306",NA,NA,NA,"bradykinin_des_arg_9","CHEM100001292",1938,"HMDB0004246","bradykinin","CHEM100001292",1185,"COMETS_MOORE"
"278",NA,"HMDB0004246","Peptide",NA,NA,NA,"des_arg_9","CHEM100001292",1939,"HMDB0004246","bradykinin","CHEM100000967",1184,"COMETS_MOORE"
"279",NA,"HMDB0004246","Peptide",NA,NA,NA,"des_arg_9","CHEM100001292",1939,"HMDB0004246","bradykinin","CHEM100001292",1185,"COMETS_MOORE"
"280",NA,"HMDB0010392",NA,NA,NA,NA,"1_eicosadienoylglycerophosphocholine","CHEM100001553",1974,"HMDB0010392","lysopc_20_2_11z_14z","CHEM100001553",252,"COMETS_MOORE"
"281",NA,"HMDB0010392",NA,NA,NA,NA,"1_dihomo_linoleoylglycerophosphocholine_20_2n6","CHEM100001553",1975,"HMDB0010392","lysopc_20_2_11z_14z","CHEM100001553",252,"COMETS_MOORE"
"282",NA,"HMDB0010392",NA,NA,NA,NA,"1_dihomo_linoleoyl_gpc_20_2","CHEM100001553",1976,"HMDB0010392","lysopc_20_2_11z_14z","CHEM100001553",252,"COMETS_MOORE"
"283",NA,"HMDB0010392",NA,NA,21403157,NA,"1_dihomo_linoleoyl_gpc_20_2","CHEM100001553",1977,"HMDB0010392","lysopc_20_2_11z_14z","CHEM100001553",252,"COMETS_MOORE"
"284",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoylglycerophosphocholine","CHEM100001554",1980,"HMDB0061699","2_arachidonoylglycerophosphocholine","CHEM100001554",412,"COMETS_MOORE"
"285",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoylglycerophosphocholine","CHEM100001554",1980,"HMDB0061699","lysopc_20_4_5z_8z_11z_14z","CHEM100001554",3076,"COMETS_MOORE"
"286",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoylglycerophosphocholine","CHEM100001554",1980,"HMDB0061699","lysopc_20_4_8z_11z_14z_17z","CHEM100001554",3077,"COMETS_MOORE"
"287",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoylglycerophosphocholine","CHEM100001554",1980,"HMDB0061699","2_arachidonoylglycerophosphocholine","HMDB0010395",3084,"COMETS_MOORE"
"288",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoylglycerophosphocholine","CHEM100001554",1980,"HMDB0061699","lysopc_20_4_5z_8z_11z_14z","HMDB0010395",3085,"COMETS_MOORE"
"289",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoylglycerophosphocholine","CHEM100001554",1980,"HMDB0061699","lysopc_20_4_8z_11z_14z_17z","HMDB0010395",3086,"COMETS_MOORE"
"290",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoylglycerophosphocholine","CHEM100001554",1980,"HMDB0061699","2_arachidonoylglycerophosphocholine","HMDB0010396",3092,"COMETS_MOORE"
"291",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoylglycerophosphocholine","CHEM100001554",1980,"HMDB0061699","lysopc_20_4_5z_8z_11z_14z","HMDB0010396",3093,"COMETS_MOORE"
"292",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoylglycerophosphocholine","CHEM100001554",1980,"HMDB0061699","lysopc_20_4_8z_11z_14z_17z","HMDB0010396",3094,"COMETS_MOORE"
"293",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoyl_gpc_20_4","CHEM100001554",1981,"HMDB0061699","2_arachidonoylglycerophosphocholine","CHEM100001554",412,"COMETS_MOORE"
"294",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoyl_gpc_20_4","CHEM100001554",1981,"HMDB0061699","lysopc_20_4_5z_8z_11z_14z","CHEM100001554",3076,"COMETS_MOORE"
"295",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoyl_gpc_20_4","CHEM100001554",1981,"HMDB0061699","lysopc_20_4_8z_11z_14z_17z","CHEM100001554",3077,"COMETS_MOORE"
"296",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoyl_gpc_20_4","CHEM100001554",1981,"HMDB0061699","2_arachidonoylglycerophosphocholine","HMDB0010395",3084,"COMETS_MOORE"
"297",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoyl_gpc_20_4","CHEM100001554",1981,"HMDB0061699","lysopc_20_4_5z_8z_11z_14z","HMDB0010395",3085,"COMETS_MOORE"
"298",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoyl_gpc_20_4","CHEM100001554",1981,"HMDB0061699","lysopc_20_4_8z_11z_14z_17z","HMDB0010395",3086,"COMETS_MOORE"
"299",NA,"HMDB0061699",NA,NA,NA,NA,"2_arachidonoyl_gpc_20_4","CHEM100001554",1981,"HMDB0061699","2_arachidonoylglycerophosphocholine","HMDB0010396",3092,"COMETS_MOORE"
