"","metabolite_id","input_metabolite_name","input_hmdb_id","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","split_input_pubchem","split_reason","input_pubchem_final","metabolite_id_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_1","metabolite_id_final_2","has_descriptive_terms","has_multiple_ids"
"98","BM00020","Phospholipids in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00020",NA,NA,NA,NA,NA,"phospholipids in large vldl_mmol_l","BM00020","BM00020",TRUE,FALSE
"99","BM00020","Phospholipids in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00020",NA,NA,NA,NA,NA,"phospholipids in large vldl_mmol_l","BM00020","BM00020",TRUE,FALSE
"100","BM00020","Phospholipids in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00020",NA,NA,NA,NA,NA,"phospholipids in large vldl_mmol_l","BM00020","BM00020",TRUE,FALSE
"101","BM00020","Phospholipids in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00020",NA,NA,NA,NA,NA,"phospholipids in large vldl_mmol_l","BM00020","BM00020",TRUE,FALSE
"102","BM00020","Phospholipids in large VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00020",NA,NA,NA,NA,NA,"phospholipids in large vldl_mmol_l__s5","BM00020","BM00020",TRUE,FALSE
"103","BM00021","[W1 Finland NMR Metabolomics] Total cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00021",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in large vldl_mmol_l","BM00021","BM00021",TRUE,FALSE
"104","BM00021","Total cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00021",NA,NA,NA,NA,NA,"total cholesterol in large vldl_mmol_l","BM00021","BM00021",TRUE,FALSE
"105","BM00021","Total cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00021",NA,NA,NA,NA,NA,"total cholesterol in large vldl_mmol_l","BM00021","BM00021",TRUE,FALSE
"106","BM00021","Total cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00021",NA,NA,NA,NA,NA,"total cholesterol in large vldl_mmol_l","BM00021","BM00021",TRUE,FALSE
"107","BM00021","Total cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00021",NA,NA,NA,NA,NA,"total cholesterol in large vldl_mmol_l","BM00021","BM00021",TRUE,FALSE
"108","BM00021","Total cholesterol in large VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00021",NA,NA,NA,NA,NA,"total cholesterol in large vldl_mmol_l__s5","BM00021","BM00021",TRUE,FALSE
"109","BM00022","[W1 Finland NMR Metabolomics] Cholesterol esters in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00022",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_cholesterol esters in large vldl_mmol_l","BM00022","BM00022",TRUE,FALSE
"110","BM00022","Cholesterol esters in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00022",NA,NA,NA,NA,NA,"cholesterol esters in large vldl_mmol_l","BM00022","BM00022",TRUE,FALSE
"111","BM00022","Cholesterol esters in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00022",NA,NA,NA,NA,NA,"cholesterol esters in large vldl_mmol_l","BM00022","BM00022",TRUE,FALSE
"112","BM00022","Cholesterol esters in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00022",NA,NA,NA,NA,NA,"cholesterol esters in large vldl_mmol_l","BM00022","BM00022",TRUE,FALSE
"113","BM00022","Cholesterol esters in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00022",NA,NA,NA,NA,NA,"cholesterol esters in large vldl_mmol_l","BM00022","BM00022",TRUE,FALSE
"114","BM00022","Cholesterol esters in large VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00022",NA,NA,NA,NA,NA,"cholesterol esters in large vldl_mmol_l__s5","BM00022","BM00022",TRUE,FALSE
"115","BM00023","[W1 Finland NMR Metabolomics] Free cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00023",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_free cholesterol in large vldl_mmol_l","BM00023","BM00023",TRUE,FALSE
"116","BM00023","Free cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00023",NA,NA,NA,NA,NA,"free cholesterol in large vldl_mmol_l","BM00023","BM00023",TRUE,FALSE
"117","BM00023","Free cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00023",NA,NA,NA,NA,NA,"free cholesterol in large vldl_mmol_l","BM00023","BM00023",TRUE,FALSE
"118","BM00023","Free cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00023",NA,NA,NA,NA,NA,"free cholesterol in large vldl_mmol_l","BM00023","BM00023",TRUE,FALSE
"119","BM00023","Free cholesterol in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00023",NA,NA,NA,NA,NA,"free cholesterol in large vldl_mmol_l","BM00023","BM00023",TRUE,FALSE
"120","BM00023","Free cholesterol in large VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00023",NA,NA,NA,NA,NA,"free cholesterol in large vldl_mmol_l__s5","BM00023","BM00023",TRUE,FALSE
"121","BM00024","[W1 Finland NMR Metabolomics] Triglycerides in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00024",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_triglycerides in large vldl_mmol_l","BM00024","BM00024",TRUE,FALSE
"122","BM00024","Triglycerides in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00024",NA,NA,NA,NA,NA,"triglycerides in large vldl_mmol_l","BM00024","BM00024",TRUE,FALSE
"123","BM00024","Triglycerides in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00024",NA,NA,NA,NA,NA,"triglycerides in large vldl_mmol_l","BM00024","BM00024",TRUE,FALSE
"124","BM00024","Triglycerides in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00024",NA,NA,NA,NA,NA,"triglycerides in large vldl_mmol_l","BM00024","BM00024",TRUE,FALSE
"125","BM00024","Triglycerides in large VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00024",NA,NA,NA,NA,NA,"triglycerides in large vldl_mmol_l","BM00024","BM00024",TRUE,FALSE
"126","BM00024","Triglycerides in large VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00024",NA,NA,NA,NA,NA,"triglycerides in large vldl_mmol_l__s5","BM00024","BM00024",TRUE,FALSE
"127","BM00025","[W1 Finland NMR Metabolomics] Concentration of medium VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00025",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_concentration of medium vldl particles_mol_l","BM00025","BM00025",TRUE,FALSE
"128","BM00025","Concentration of medium VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00025",NA,NA,NA,NA,NA,"concentration of medium vldl particles_mol_l","BM00025","BM00025",TRUE,FALSE
"129","BM00025","Concentration of medium VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00025",NA,NA,NA,NA,NA,"concentration of medium vldl particles_mol_l","BM00025","BM00025",TRUE,FALSE
"130","BM00025","Concentration of medium VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00025",NA,NA,NA,NA,NA,"concentration of medium vldl particles_mol_l","BM00025","BM00025",TRUE,FALSE
"131","BM00025","Concentration of medium VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00025",NA,NA,NA,NA,NA,"concentration of medium vldl particles_mol_l","BM00025","BM00025",TRUE,FALSE
"132","BM00025","Concentration of medium VLDL particles (mol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00025",NA,NA,NA,NA,NA,"concentration of medium vldl particles_mol_l__s5","BM00025","BM00025",TRUE,FALSE
"133","BM00026","[W1 Finland NMR Metabolomics] Total lipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00026",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total lipids in medium vldl_mmol_l","BM00026","BM00026",TRUE,FALSE
"134","BM00026","Total lipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00026",NA,NA,NA,NA,NA,"total lipids in medium vldl_mmol_l","BM00026","BM00026",TRUE,FALSE
"135","BM00026","Total lipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00026",NA,NA,NA,NA,NA,"total lipids in medium vldl_mmol_l","BM00026","BM00026",TRUE,FALSE
"136","BM00026","Total lipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00026",NA,NA,NA,NA,NA,"total lipids in medium vldl_mmol_l","BM00026","BM00026",TRUE,FALSE
"137","BM00026","Total lipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00026",NA,NA,NA,NA,NA,"total lipids in medium vldl_mmol_l","BM00026","BM00026",TRUE,FALSE
"138","BM00026","Total lipids in medium VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00026",NA,NA,NA,NA,NA,"total lipids in medium vldl_mmol_l__s5","BM00026","BM00026",TRUE,FALSE
"139","BM00027","[W1 Finland NMR Metabolomics] Phospholipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00027",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_phospholipids in medium vldl_mmol_l","BM00027","BM00027",TRUE,FALSE
"140","BM00027","Phospholipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00027",NA,NA,NA,NA,NA,"phospholipids in medium vldl_mmol_l","BM00027","BM00027",TRUE,FALSE
"141","BM00027","Phospholipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00027",NA,NA,NA,NA,NA,"phospholipids in medium vldl_mmol_l","BM00027","BM00027",TRUE,FALSE
"142","BM00027","Phospholipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00027",NA,NA,NA,NA,NA,"phospholipids in medium vldl_mmol_l","BM00027","BM00027",TRUE,FALSE
"143","BM00027","Phospholipids in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00027",NA,NA,NA,NA,NA,"phospholipids in medium vldl_mmol_l","BM00027","BM00027",TRUE,FALSE
"144","BM00027","Phospholipids in medium VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00027",NA,NA,NA,NA,NA,"phospholipids in medium vldl_mmol_l__s5","BM00027","BM00027",TRUE,FALSE
"145","BM00028","[W1 Finland NMR Metabolomics] Total cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00028",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in medium vldl_mmol_l","BM00028","BM00028",TRUE,FALSE
"146","BM00028","Total cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00028",NA,NA,NA,NA,NA,"total cholesterol in medium vldl_mmol_l","BM00028","BM00028",TRUE,FALSE
"147","BM00028","Total cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00028",NA,NA,NA,NA,NA,"total cholesterol in medium vldl_mmol_l","BM00028","BM00028",TRUE,FALSE
"148","BM00028","Total cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00028",NA,NA,NA,NA,NA,"total cholesterol in medium vldl_mmol_l","BM00028","BM00028",TRUE,FALSE
"149","BM00028","Total cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00028",NA,NA,NA,NA,NA,"total cholesterol in medium vldl_mmol_l","BM00028","BM00028",TRUE,FALSE
"150","BM00028","Total cholesterol in medium VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00028",NA,NA,NA,NA,NA,"total cholesterol in medium vldl_mmol_l__s5","BM00028","BM00028",TRUE,FALSE
"151","BM00029","[W1 Finland NMR Metabolomics] Cholesterol esters in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00029",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_cholesterol esters in medium vldl_mmol_l","BM00029","BM00029",TRUE,FALSE
"152","BM00029","Cholesterol esters in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00029",NA,NA,NA,NA,NA,"cholesterol esters in medium vldl_mmol_l","BM00029","BM00029",TRUE,FALSE
"153","BM00029","Cholesterol esters in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00029",NA,NA,NA,NA,NA,"cholesterol esters in medium vldl_mmol_l","BM00029","BM00029",TRUE,FALSE
"154","BM00029","Cholesterol esters in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00029",NA,NA,NA,NA,NA,"cholesterol esters in medium vldl_mmol_l","BM00029","BM00029",TRUE,FALSE
"155","BM00029","Cholesterol esters in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00029",NA,NA,NA,NA,NA,"cholesterol esters in medium vldl_mmol_l","BM00029","BM00029",TRUE,FALSE
"156","BM00029","Cholesterol esters in medium VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00029",NA,NA,NA,NA,NA,"cholesterol esters in medium vldl_mmol_l__s5","BM00029","BM00029",TRUE,FALSE
"157","BM00030","[W1 Finland NMR Metabolomics] Free cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00030",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_free cholesterol in medium vldl_mmol_l","BM00030","BM00030",TRUE,FALSE
"158","BM00030","Free cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00030",NA,NA,NA,NA,NA,"free cholesterol in medium vldl_mmol_l","BM00030","BM00030",TRUE,FALSE
"159","BM00030","Free cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00030",NA,NA,NA,NA,NA,"free cholesterol in medium vldl_mmol_l","BM00030","BM00030",TRUE,FALSE
"160","BM00030","Free cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00030",NA,NA,NA,NA,NA,"free cholesterol in medium vldl_mmol_l","BM00030","BM00030",TRUE,FALSE
"161","BM00030","Free cholesterol in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00030",NA,NA,NA,NA,NA,"free cholesterol in medium vldl_mmol_l","BM00030","BM00030",TRUE,FALSE
"162","BM00030","Free cholesterol in medium VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00030",NA,NA,NA,NA,NA,"free cholesterol in medium vldl_mmol_l__s5","BM00030","BM00030",TRUE,FALSE
"163","BM00031","[W1 Finland NMR Metabolomics] Triglycerides in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00031",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_triglycerides in medium vldl_mmol_l","BM00031","BM00031",TRUE,FALSE
"164","BM00031","Triglycerides in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00031",NA,NA,NA,NA,NA,"triglycerides in medium vldl_mmol_l","BM00031","BM00031",TRUE,FALSE
"165","BM00031","Triglycerides in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00031",NA,NA,NA,NA,NA,"triglycerides in medium vldl_mmol_l","BM00031","BM00031",TRUE,FALSE
"166","BM00031","Triglycerides in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00031",NA,NA,NA,NA,NA,"triglycerides in medium vldl_mmol_l","BM00031","BM00031",TRUE,FALSE
"167","BM00031","Triglycerides in medium VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00031",NA,NA,NA,NA,NA,"triglycerides in medium vldl_mmol_l","BM00031","BM00031",TRUE,FALSE
"168","BM00031","Triglycerides in medium VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00031",NA,NA,NA,NA,NA,"triglycerides in medium vldl_mmol_l__s5","BM00031","BM00031",TRUE,FALSE
"169","BM00032","[W1 Finland NMR Metabolomics] Concentration of small VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00032",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_concentration of small vldl particles_mol_l","BM00032","BM00032",TRUE,FALSE
"170","BM00032","Concentration of small VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00032",NA,NA,NA,NA,NA,"concentration of small vldl particles_mol_l","BM00032","BM00032",TRUE,FALSE
"171","BM00032","Concentration of small VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00032",NA,NA,NA,NA,NA,"concentration of small vldl particles_mol_l","BM00032","BM00032",TRUE,FALSE
"172","BM00032","Concentration of small VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00032",NA,NA,NA,NA,NA,"concentration of small vldl particles_mol_l","BM00032","BM00032",TRUE,FALSE
"173","BM00032","Concentration of small VLDL particles (mol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00032",NA,NA,NA,NA,NA,"concentration of small vldl particles_mol_l","BM00032","BM00032",TRUE,FALSE
"174","BM00032","Concentration of small VLDL particles (mol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00032",NA,NA,NA,NA,NA,"concentration of small vldl particles_mol_l__s5","BM00032","BM00032",TRUE,FALSE
"175","BM00033","[W1 Finland NMR Metabolomics] Total lipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00033",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total lipids in small vldl_mmol_l","BM00033","BM00033",TRUE,FALSE
"176","BM00033","Total lipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00033",NA,NA,NA,NA,NA,"total lipids in small vldl_mmol_l","BM00033","BM00033",TRUE,FALSE
"177","BM00033","Total lipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00033",NA,NA,NA,NA,NA,"total lipids in small vldl_mmol_l","BM00033","BM00033",TRUE,FALSE
"178","BM00033","Total lipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00033",NA,NA,NA,NA,NA,"total lipids in small vldl_mmol_l","BM00033","BM00033",TRUE,FALSE
"179","BM00033","Total lipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00033",NA,NA,NA,NA,NA,"total lipids in small vldl_mmol_l","BM00033","BM00033",TRUE,FALSE
"180","BM00033","Total lipids in small VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00033",NA,NA,NA,NA,NA,"total lipids in small vldl_mmol_l__s5","BM00033","BM00033",TRUE,FALSE
"181","BM00034","[W1 Finland NMR Metabolomics] Phospholipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00034",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_phospholipids in small vldl_mmol_l","BM00034","BM00034",TRUE,FALSE
"182","BM00034","Phospholipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00034",NA,NA,NA,NA,NA,"phospholipids in small vldl_mmol_l","BM00034","BM00034",TRUE,FALSE
"183","BM00034","Phospholipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00034",NA,NA,NA,NA,NA,"phospholipids in small vldl_mmol_l","BM00034","BM00034",TRUE,FALSE
"184","BM00034","Phospholipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00034",NA,NA,NA,NA,NA,"phospholipids in small vldl_mmol_l","BM00034","BM00034",TRUE,FALSE
"185","BM00034","Phospholipids in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00034",NA,NA,NA,NA,NA,"phospholipids in small vldl_mmol_l","BM00034","BM00034",TRUE,FALSE
"186","BM00034","Phospholipids in small VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00034",NA,NA,NA,NA,NA,"phospholipids in small vldl_mmol_l__s5","BM00034","BM00034",TRUE,FALSE
"187","BM00035","[W1 Finland NMR Metabolomics] Total cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00035",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in small vldl_mmol_l","BM00035","BM00035",TRUE,FALSE
"188","BM00035","Total cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00035",NA,NA,NA,NA,NA,"total cholesterol in small vldl_mmol_l","BM00035","BM00035",TRUE,FALSE
"189","BM00035","Total cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00035",NA,NA,NA,NA,NA,"total cholesterol in small vldl_mmol_l","BM00035","BM00035",TRUE,FALSE
"190","BM00035","Total cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00035",NA,NA,NA,NA,NA,"total cholesterol in small vldl_mmol_l","BM00035","BM00035",TRUE,FALSE
"191","BM00035","Total cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00035",NA,NA,NA,NA,NA,"total cholesterol in small vldl_mmol_l","BM00035","BM00035",TRUE,FALSE
"192","BM00035","Total cholesterol in small VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00035",NA,NA,NA,NA,NA,"total cholesterol in small vldl_mmol_l__s5","BM00035","BM00035",TRUE,FALSE
"193","BM00036","[W1 Finland NMR Metabolomics] Cholesterol esters in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00036",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_cholesterol esters in small vldl_mmol_l","BM00036","BM00036",TRUE,FALSE
"194","BM00036","Cholesterol esters in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00036",NA,NA,NA,NA,NA,"cholesterol esters in small vldl_mmol_l","BM00036","BM00036",TRUE,FALSE
"195","BM00036","Cholesterol esters in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00036",NA,NA,NA,NA,NA,"cholesterol esters in small vldl_mmol_l","BM00036","BM00036",TRUE,FALSE
"196","BM00036","Cholesterol esters in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00036",NA,NA,NA,NA,NA,"cholesterol esters in small vldl_mmol_l","BM00036","BM00036",TRUE,FALSE
"197","BM00036","Cholesterol esters in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00036",NA,NA,NA,NA,NA,"cholesterol esters in small vldl_mmol_l","BM00036","BM00036",TRUE,FALSE
"198","BM00036","Cholesterol esters in small VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00036",NA,NA,NA,NA,NA,"cholesterol esters in small vldl_mmol_l__s5","BM00036","BM00036",TRUE,FALSE
"199","BM00037","[W1 Finland NMR Metabolomics] Free cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00037",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_free cholesterol in small vldl_mmol_l","BM00037","BM00037",TRUE,FALSE
"200","BM00037","Free cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00037",NA,NA,NA,NA,NA,"free cholesterol in small vldl_mmol_l","BM00037","BM00037",TRUE,FALSE
"201","BM00037","Free cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00037",NA,NA,NA,NA,NA,"free cholesterol in small vldl_mmol_l","BM00037","BM00037",TRUE,FALSE
"202","BM00037","Free cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00037",NA,NA,NA,NA,NA,"free cholesterol in small vldl_mmol_l","BM00037","BM00037",TRUE,FALSE
"203","BM00037","Free cholesterol in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00037",NA,NA,NA,NA,NA,"free cholesterol in small vldl_mmol_l","BM00037","BM00037",TRUE,FALSE
"204","BM00037","Free cholesterol in small VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00037",NA,NA,NA,NA,NA,"free cholesterol in small vldl_mmol_l__s5","BM00037","BM00037",TRUE,FALSE
"205","BM00038","[W1 Finland NMR Metabolomics] Triglycerides in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00038",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_triglycerides in small vldl_mmol_l","BM00038","BM00038",TRUE,FALSE
"206","BM00038","Triglycerides in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00038",NA,NA,NA,NA,NA,"triglycerides in small vldl_mmol_l","BM00038","BM00038",TRUE,FALSE
"207","BM00038","Triglycerides in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00038",NA,NA,NA,NA,NA,"triglycerides in small vldl_mmol_l","BM00038","BM00038",TRUE,FALSE
"208","BM00038","Triglycerides in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00038",NA,NA,NA,NA,NA,"triglycerides in small vldl_mmol_l","BM00038","BM00038",TRUE,FALSE
"209","BM00038","Triglycerides in small VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00038",NA,NA,NA,NA,NA,"triglycerides in small vldl_mmol_l","BM00038","BM00038",TRUE,FALSE
"210","BM00038","Triglycerides in small VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00038",NA,NA,NA,NA,NA,"triglycerides in small vldl_mmol_l__s5","BM00038","BM00038",TRUE,FALSE
