"X","CHEM_ID","LIB_ID","COMP_ID","CHRO_LIB_ENTRY_ID","SUPER_PATHWAY","SUB_PATHWAY","PATHWAY_SORTORDER","TYPE","INCHIKEY","SMILES","CHEMICAL_NAME","PLOT_NAME","LIPID.SPECIES.LEVEL","LIPID.MOLECULAR.SPECIES.LEVEL","LIPID.SN.POSITION.LEVEL","CAS","CHEMSPIDER","HMDB","KEGG","PUBCHEM","PLATFORM","CHEMICAL_NAME_final","original_index","final_metabolite_id","metabolite_id_origin","Standardized name"
351,100020825,400,62557,219908,"Lipid","Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1944,"NAMED","VYEONLJQPYRKAN-UHFFFAOYSA-N","C[N+](C)(C)CC(OC(CC(O)CCC)=O)CC([O-])=O","3-hydroxyhexanoylcarnitine (1)","3-hydroxyhexanoylcarnitine (1)",NA,NA,NA,NA,NA,NA,NA,NA,"Pos Early","3_hydroxyhexanoylcarnitine",1104,"3_hydroxyhexanoylcarnitine","sample_cohort","CAR 6:0;OH"
352,100020827,209,62567,219930,"Xenobiotics","Drug - Analgesics, Anesthetics",5431,"NAMED","VOXWKXZBPMQUJH-UHFFFAOYSA-N","CSC1=CC(NC(C)=O)=CC=C1OS(O)(=O)=O","3-(methylthio)acetaminophen sulfate*","3-(methylthio)acetaminophen sulfate*",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","3_methylthio_acetaminophen sulfate",1105,"3_methylthio_acetaminophen sulfate","sample_cohort",NA
353,100020833,209,63120,221782,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",354,"NAMED","GPPUPQFYDYLTIY-UHFFFAOYSA-N","CCCCCCC(C(O)=O)=O","2-ketocaprylate","2-ketocaprylate",NA,NA,NA,"328-51-8","60921","HMDB0013211",NA,"67600","Neg","2_ketocaprylate",1106,"2_ketocaprylate","sample_cohort","2-Keto-octanoic acid"
353,100020833,209,63120,221782,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",354,"NAMED","GPPUPQFYDYLTIY-UHFFFAOYSA-N","CCCCCCC(C(O)=O)=O","2-ketocaprylate","2-ketocaprylate",NA,NA,NA,"328-51-8","60921","HMDB0013211",NA,"67600","Neg","2_ketocaprylate",1106,"2_ketocaprylate","sample_cohort","2-Keto-octanoic acid"
353,100020833,209,63120,221782,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",354,"NAMED","GPPUPQFYDYLTIY-UHFFFAOYSA-N","CCCCCCC(C(O)=O)=O","2-ketocaprylate","2-ketocaprylate",NA,NA,NA,"328-51-8","60921","HMDB0013211",NA,"67600","Neg","2_ketocaprylate",1106,"2_ketocaprylate","sample_cohort","2-Keto-octanoic acid"
353,100020833,209,63120,221782,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",354,"NAMED","GPPUPQFYDYLTIY-UHFFFAOYSA-N","CCCCCCC(C(O)=O)=O","2-ketocaprylate","2-ketocaprylate",NA,NA,NA,"328-51-8","60921","HMDB0013211",NA,"67600","Neg","2_ketocaprylate",1106,"2_ketocaprylate","sample_cohort","2-Keto-octanoic acid"
353,100020833,209,63120,221782,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",354,"NAMED","GPPUPQFYDYLTIY-UHFFFAOYSA-N","CCCCCCC(C(O)=O)=O","2-ketocaprylate","2-ketocaprylate",NA,NA,NA,"328-51-8","60921","HMDB0013211",NA,"67600","Neg","2_ketocaprylate",1106,"2_ketocaprylate","sample_cohort","2-Keto-octanoic acid"
353,100020833,209,63120,221782,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",354,"NAMED","GPPUPQFYDYLTIY-UHFFFAOYSA-N","CCCCCCC(C(O)=O)=O","2-ketocaprylate","2-ketocaprylate",NA,NA,NA,"328-51-8","60921","HMDB0013211",NA,"67600","Neg","2_ketocaprylate",1106,"2_ketocaprylate","sample_cohort","2-Keto-octanoic acid"
353,100020833,209,63120,221782,"Amino Acid","Leucine, Isoleucine and Valine Metabolism",354,"NAMED","GPPUPQFYDYLTIY-UHFFFAOYSA-N","CCCCCCC(C(O)=O)=O","2-ketocaprylate","2-ketocaprylate",NA,NA,NA,"328-51-8","60921","HMDB0013211",NA,"67600","Neg","2_ketocaprylate",1106,"2_ketocaprylate","sample_cohort","2-Keto-octanoic acid"
354,100020837,209,63042,221621,"Xenobiotics","Drug - Topical Agents",6006,"NAMED","AKEUNCKRJATALU-UHFFFAOYSA-N","OC(C1=C(O)C=CC=C1O)=O","2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid",NA,NA,NA,"303-07-1","8974","HMDB0013676",NA,"9338","Neg","2_6_dihydroxybenzoic acid",1107,"2_6_dihydroxybenzoic acid","sample_cohort","2,6-Dihydroxybenzoic acid"
354,100020837,209,63042,221621,"Xenobiotics","Drug - Topical Agents",6006,"NAMED","AKEUNCKRJATALU-UHFFFAOYSA-N","OC(C1=C(O)C=CC=C1O)=O","2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid",NA,NA,NA,"303-07-1","8974","HMDB0013676",NA,"9338","Neg","2_6_dihydroxybenzoic acid",1107,"2_6_dihydroxybenzoic acid","sample_cohort","2,6-Dihydroxybenzoic acid"
354,100020837,209,63042,221621,"Xenobiotics","Drug - Topical Agents",6006,"NAMED","AKEUNCKRJATALU-UHFFFAOYSA-N","OC(C1=C(O)C=CC=C1O)=O","2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid",NA,NA,NA,"303-07-1","8974","HMDB0013676",NA,"9338","Neg","2_6_dihydroxybenzoic acid",1107,"2_6_dihydroxybenzoic acid","sample_cohort","2,6-Dihydroxybenzoic acid"
354,100020837,209,63042,221621,"Xenobiotics","Drug - Topical Agents",6006,"NAMED","AKEUNCKRJATALU-UHFFFAOYSA-N","OC(C1=C(O)C=CC=C1O)=O","2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid",NA,NA,NA,"303-07-1","8974","HMDB0013676",NA,"9338","Neg","2_6_dihydroxybenzoic acid",1107,"2_6_dihydroxybenzoic acid","sample_cohort","Benzoic acid"
354,100020837,209,63042,221621,"Xenobiotics","Drug - Topical Agents",6006,"NAMED","AKEUNCKRJATALU-UHFFFAOYSA-N","OC(C1=C(O)C=CC=C1O)=O","2,6-dihydroxybenzoic acid","2,6-dihydroxybenzoic acid",NA,NA,NA,"303-07-1","8974","HMDB0013676",NA,"9338","Neg","2_6_dihydroxybenzoic acid",1107,"2_6_dihydroxybenzoic acid","sample_cohort","Benzoic acid"
355,100020842,400,62819,220461,"Amino Acid","Lysine Metabolism",140,"NAMED","UYZSNVLEDLCWGU-UHFFFAOYSA-N","CN(C)CCCCC(O)=O","N,N-dimethyl-5-aminovalerate","N,N-dimethyl-5-aminovalerate",NA,NA,NA,NA,NA,NA,NA,NA,"Pos Early","n_n_dimethyl_5_aminovalerate",1108,"n_n_dimethyl_5_aminovalerate","sample_cohort",NA
356,100020844,209,62784,220399,"Lipid","Secondary Bile Acid Metabolism",3553,"NAMED","GLVWZDCWCRWVFM-LBSADWJPSA-N","[H][C@@]12[C@@]3(C)CC[C@@H](OS(=O)(O)=O)C[C@@]3([H])C[C@H](O)[C@@]1([H])[C@]4([H])CC[C@]([H])([C@H](C)CCC(NCCS(=O)(O)=O)=O)[C@@]4(C)CC2","tauroursodeoxycholic acid sulfate (1)","tauroursodeoxycholic acid sulfate (1)",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","tauroursodeoxycholic acid sulfate",1109,"tauroursodeoxycholic acid sulfate","sample_cohort",NA
357,100020851,209,62796,220411,"Xenobiotics","Food Component/Plant",4934,"NAMED","NUPWKYZXNXCOHY-UHFFFAOYSA-N","CCC1=C(OS(=O)(O)=O)C(O)=CC=C1","3-ethylcatechol sulfate (1)","3-ethylcatechol sulfate (1)",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","3_ethylcatechol sulfate",1110,"3_ethylcatechol sulfate","sample_cohort",NA
358,100020852,209,62797,220412,"Xenobiotics","Food Component/Plant",4935,"NAMED","NUPWKYZXNXCOHY-UHFFFAOYSA-N","CCC1=C(OS(=O)(O)=O)C(O)=CC=C1","3-ethylcatechol sulfate (2)","3-ethylcatechol sulfate (2)",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","3_ethylcatechol sulfate",1111,"3_ethylcatechol sulfate","sample_cohort",NA
359,100020853,209,62798,220413,"Xenobiotics","Food Component/Plant",4849,"NAMED","RRWBOGSYNDIRNR-UHFFFAOYSA-N","OC1=CC=C(C(C)=O)C=C1OS(=O)(O)=O","4-acetylcatechol sulfate (1)","4-acetylcatechol sulfate (1)",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","4_acetylcatechol sulfate",1112,"4_acetylcatechol sulfate","sample_cohort",NA
360,100020854,209,62799,220414,"Xenobiotics","Food Component/Plant",4850,"NAMED","RRWBOGSYNDIRNR-UHFFFAOYSA-N","OC1=CC=C(C(C)=O)C=C1OS(=O)(O)=O","4-acetylcatechol sulfate (2)","4-acetylcatechol sulfate (2)",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","4_acetylcatechol sulfate",1113,"4_acetylcatechol sulfate","sample_cohort",NA
361,100020859,209,63118,221780,"Lipid","Secondary Bile Acid Metabolism",3530,"NAMED","CVNYHSDFZXHMMJ-VPUMZWJWSA-N","O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3","12-ketolithocholate","12-ketolithocholate",NA,NA,NA,"5130-29-0","2338365","HMDB0000328",NA,"3080612","Neg","12_ketolithocholate",1114,"12_ketolithocholate","sample_cohort","12-Ketolithocholic acid"
361,100020859,209,63118,221780,"Lipid","Secondary Bile Acid Metabolism",3530,"NAMED","CVNYHSDFZXHMMJ-VPUMZWJWSA-N","O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3","12-ketolithocholate","12-ketolithocholate",NA,NA,NA,"5130-29-0","2338365","HMDB0000328",NA,"3080612","Neg","12_ketolithocholate",1114,"12_ketolithocholate","sample_cohort","12-Ketolithocholic acid"
361,100020859,209,63118,221780,"Lipid","Secondary Bile Acid Metabolism",3530,"NAMED","CVNYHSDFZXHMMJ-VPUMZWJWSA-N","O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3","12-ketolithocholate","12-ketolithocholate",NA,NA,NA,"5130-29-0","2338365","HMDB0000328",NA,"3080612","Neg","12_ketolithocholate",1114,"12_ketolithocholate","sample_cohort","12-Ketolithocholic acid"
361,100020859,209,63118,221780,"Lipid","Secondary Bile Acid Metabolism",3530,"NAMED","CVNYHSDFZXHMMJ-VPUMZWJWSA-N","O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3","12-ketolithocholate","12-ketolithocholate",NA,NA,NA,"5130-29-0","2338365","HMDB0000328",NA,"3080612","Neg","12_ketolithocholate",1114,"12_ketolithocholate","sample_cohort","12-Ketolithocholic acid"
361,100020859,209,63118,221780,"Lipid","Secondary Bile Acid Metabolism",3530,"NAMED","CVNYHSDFZXHMMJ-VPUMZWJWSA-N","O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3","12-ketolithocholate","12-ketolithocholate",NA,NA,NA,"5130-29-0","2338365","HMDB0000328",NA,"3080612","Neg","12_ketolithocholate",1114,"12_ketolithocholate","sample_cohort","12-Ketolithocholic acid"
361,100020859,209,63118,221780,"Lipid","Secondary Bile Acid Metabolism",3530,"NAMED","CVNYHSDFZXHMMJ-VPUMZWJWSA-N","O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3","12-ketolithocholate","12-ketolithocholate",NA,NA,NA,"5130-29-0","2338365","HMDB0000328",NA,"3080612","Neg","12_ketolithocholate",1114,"12_ketolithocholate","sample_cohort","12-Ketolithocholic acid"
361,100020859,209,63118,221780,"Lipid","Secondary Bile Acid Metabolism",3530,"NAMED","CVNYHSDFZXHMMJ-VPUMZWJWSA-N","O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3","12-ketolithocholate","12-ketolithocholate",NA,NA,NA,"5130-29-0","2338365","HMDB0000328",NA,"3080612","Neg","12_ketolithocholate",1114,"12_ketolithocholate","sample_cohort","12-Ketolithocholic acid"
361,100020859,209,63118,221780,"Lipid","Secondary Bile Acid Metabolism",3530,"NAMED","CVNYHSDFZXHMMJ-VPUMZWJWSA-N","O=C1[C@@]([C@]([C@H](C)CCC(O)=O)([H])CC2)(C)[C@]2([H])[C@@]3([H])[C@@](C1)([H])[C@](CC[C@H]4O)(C)[C@](C4)([H])CC3","12-ketolithocholate","12-ketolithocholate",NA,NA,NA,"5130-29-0","2338365","HMDB0000328",NA,"3080612","Neg","12_ketolithocholate",1114,"12_ketolithocholate","sample_cohort","12-Ketolithocholic acid"
362,100020867,209,64072,235151,"Xenobiotics","Drug - Antibiotic",5587,"NAMED","NXFQHRVNIOXGAQ-YCRREMRBSA-N","O=C(NC1=O)CN1/N=C/c2ccc([N+]([O-])=O)o2","nitrofurantoin","nitrofurantoin",NA,NA,NA,"67-20-9","5036498","HMDB0014836","C07268,D00439","6604200","Neg","nitrofurantoin",1115,"nitrofurantoin","sample_cohort","Nitrofurantoin"
362,100020867,209,64072,235151,"Xenobiotics","Drug - Antibiotic",5587,"NAMED","NXFQHRVNIOXGAQ-YCRREMRBSA-N","O=C(NC1=O)CN1/N=C/c2ccc([N+]([O-])=O)o2","nitrofurantoin","nitrofurantoin",NA,NA,NA,"67-20-9","5036498","HMDB0014836","C07268,D00439","6604200","Neg","nitrofurantoin",1115,"nitrofurantoin","sample_cohort","Nitrofurantoin"
362,100020867,209,64072,235151,"Xenobiotics","Drug - Antibiotic",5587,"NAMED","NXFQHRVNIOXGAQ-YCRREMRBSA-N","O=C(NC1=O)CN1/N=C/c2ccc([N+]([O-])=O)o2","nitrofurantoin","nitrofurantoin",NA,NA,NA,"67-20-9","5036498","HMDB0014836","C07268,D00439","6604200","Neg","nitrofurantoin",1115,"nitrofurantoin","sample_cohort","Nitrofurantoin"
362,100020867,209,64072,235151,"Xenobiotics","Drug - Antibiotic",5587,"NAMED","NXFQHRVNIOXGAQ-YCRREMRBSA-N","O=C(NC1=O)CN1/N=C/c2ccc([N+]([O-])=O)o2","nitrofurantoin","nitrofurantoin",NA,NA,NA,"67-20-9","5036498","HMDB0014836","C07268,D00439","6604200","Neg","nitrofurantoin",1115,"nitrofurantoin","sample_cohort","Nitrofurantoin"
362,100020867,209,64072,235151,"Xenobiotics","Drug - Antibiotic",5587,"NAMED","NXFQHRVNIOXGAQ-YCRREMRBSA-N","O=C(NC1=O)CN1/N=C/c2ccc([N+]([O-])=O)o2","nitrofurantoin","nitrofurantoin",NA,NA,NA,"67-20-9","5036498","HMDB0014836","C07268,D00439","6604200","Neg","nitrofurantoin",1115,"nitrofurantoin","sample_cohort","Nitrofurantoin"
363,100020868,209,64075,235157,"Xenobiotics","Drug - Antibiotic",5574,"NAMED","IEDVJHCEMCRBQM-UHFFFAOYSA-N","COc1c(OC)c(OC)cc(Cc2c(N)nc(N)nc2)c1","trimethoprim","trimethoprim",NA,NA,NA,"738-70-5","5376","HMDB0014583","C01965,D00145","5578","Neg","trimethoprim",1116,"trimethoprim","sample_cohort","Trimethoprim"
363,100020868,209,64075,235157,"Xenobiotics","Drug - Antibiotic",5574,"NAMED","IEDVJHCEMCRBQM-UHFFFAOYSA-N","COc1c(OC)c(OC)cc(Cc2c(N)nc(N)nc2)c1","trimethoprim","trimethoprim",NA,NA,NA,"738-70-5","5376","HMDB0014583","C01965,D00145","5578","Neg","trimethoprim",1116,"trimethoprim","sample_cohort","Trimethoprim"
363,100020868,209,64075,235157,"Xenobiotics","Drug - Antibiotic",5574,"NAMED","IEDVJHCEMCRBQM-UHFFFAOYSA-N","COc1c(OC)c(OC)cc(Cc2c(N)nc(N)nc2)c1","trimethoprim","trimethoprim",NA,NA,NA,"738-70-5","5376","HMDB0014583","C01965,D00145","5578","Neg","trimethoprim",1116,"trimethoprim","sample_cohort","Trimethoprim"
364,100020873,402,64117,234999,"Xenobiotics","Drug - Antibiotic",5520,"NAMED","AGOYDEPGAOXOCK-KCBOHYOISA-N","CC[C@@H]1[C@@](C)(O)[C@H](O)[C@@H](C)C([C@H](C)C[C@@](C)(OC)[C@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(O1)=O)=O","clarithromycin","clarithromycin",NA,NA,NA,"81103-11-9","10342604","HMDB0015342","C06912,D00276","84029","Pos Late","clarithromycin",1117,"clarithromycin","sample_cohort","Clarithromycin"
364,100020873,402,64117,234999,"Xenobiotics","Drug - Antibiotic",5520,"NAMED","AGOYDEPGAOXOCK-KCBOHYOISA-N","CC[C@@H]1[C@@](C)(O)[C@H](O)[C@@H](C)C([C@H](C)C[C@@](C)(OC)[C@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(O1)=O)=O","clarithromycin","clarithromycin",NA,NA,NA,"81103-11-9","10342604","HMDB0015342","C06912,D00276","84029","Pos Late","clarithromycin",1117,"clarithromycin","sample_cohort","Clarithromycin"
364,100020873,402,64117,234999,"Xenobiotics","Drug - Antibiotic",5520,"NAMED","AGOYDEPGAOXOCK-KCBOHYOISA-N","CC[C@@H]1[C@@](C)(O)[C@H](O)[C@@H](C)C([C@H](C)C[C@@](C)(OC)[C@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(O1)=O)=O","clarithromycin","clarithromycin",NA,NA,NA,"81103-11-9","10342604","HMDB0015342","C06912,D00276","84029","Pos Late","clarithromycin",1117,"clarithromycin","sample_cohort","Clarithromycin"
365,100020892,402,64124,235003,"Xenobiotics","Drug - Respiratory",5988,"NAMED","UCHDWCPVSPXUMX-TZIWLTJVSA-N","CC(c1c(CC[C@@H](SCC2(CC(O)=O)CC2)c3cc(/C=C/c(cc4)nc5c4ccc(Cl)c5)ccc3)cccc1)(O)C","montelukast","montelukast",NA,NA,NA,"158966-92-8","4444507","HMDB0014614","C07482","5281040","Pos Late","montelukast",1118,"montelukast","sample_cohort",NA
366,100020893,209,62805,220431,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",455,"NAMED","XMZBEAXQGSBWLG-NSCUHMNNSA-N","OC(C(O)=O)C(O)/C=C/SC","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",NA,NA,NA,NA,NA,"HMDB0240388",NA,NA,"Neg","2_3_dihydroxy_5_methylthio_4_pentenoate_dmtpa",1119,"2_3_dihydroxy_5_methylthio_4_pentenoate_dmtpa","sample_cohort","2,3-Dihydroxy-5-methylthio-4-pentenoic acid"
366,100020893,209,62805,220431,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",455,"NAMED","XMZBEAXQGSBWLG-NSCUHMNNSA-N","OC(C(O)=O)C(O)/C=C/SC","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",NA,NA,NA,NA,NA,"HMDB0240388",NA,NA,"Neg","2_3_dihydroxy_5_methylthio_4_pentenoate_dmtpa",1119,"2_3_dihydroxy_5_methylthio_4_pentenoate_dmtpa","sample_cohort","2,3-Dihydroxy-5-methylthio-4-pentenoic acid"
366,100020893,209,62805,220431,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",455,"NAMED","XMZBEAXQGSBWLG-NSCUHMNNSA-N","OC(C(O)=O)C(O)/C=C/SC","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",NA,NA,NA,NA,NA,"HMDB0240388",NA,NA,"Neg","2_3_dihydroxy_5_methylthio_4_pentenoate_dmtpa",1119,"2_3_dihydroxy_5_methylthio_4_pentenoate_dmtpa","sample_cohort","2,3-Dihydroxy-5-methylthio-4-pentenoic acid"
366,100020893,209,62805,220431,"Amino Acid","Methionine, Cysteine, SAM and Taurine Metabolism",455,"NAMED","XMZBEAXQGSBWLG-NSCUHMNNSA-N","OC(C(O)=O)C(O)/C=C/SC","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",NA,NA,NA,NA,NA,"HMDB0240388",NA,NA,"Neg","2_3_dihydroxy_5_methylthio_4_pentenoate_dmtpa",1119,"2_3_dihydroxy_5_methylthio_4_pentenoate_dmtpa","sample_cohort","2,3-Dihydroxy-5-methylthio-4-pentenoic acid"
367,100020903,209,62811,220439,"Peptide","Fibrinogen Cleavage Peptide",1179,"NAMED","RTIAWGDTSQOGQP-UHFFFAOYSA-N","NC(CO)C(NCC(NC(CCC(O)=O)C(NCC(NC(CC(O)=O)C(NC(CC1=CC=CC=C1)C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O","fibrinopeptide A (3-16)**","fibrinopeptide A (3-16)**",NA,NA,NA,NA,NA,NA,NA,"25078015","Neg","fibrinopeptide a_3_16",1120,"fibrinopeptide a_3_16","sample_cohort",NA
368,100020908,209,62813,220443,"Peptide","Fibrinogen Cleavage Peptide",1198,"NAMED","CCYANGYMJWBLQM-UHFFFAOYSA-N","OC(C(C)NC(C(CO)NC(C(CC1=CC=CC=C1)NC(C(CC2=CC=CC=C2)NC(CNC(C(CCC(O)=O)NC(C(CCC(O)=O)NC(C(CC(N)=O)NC(C(CC(O)=O)NC(C(CC(N)=O)NC(C(C(C)C)NC(CNC(C(CC3)NC3=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O","fibrinopeptide B (1-13)**","fibrinopeptide B (1-13)**",NA,NA,NA,NA,NA,NA,NA,NA,"Neg","fibrinopeptide b_1_13",1121,"fibrinopeptide b_1_13","sample_cohort",NA
369,100020917,400,63285,222267,"Xenobiotics","Drug - Antiviral",5622,"NAMED","XQSPYNMVSIKCOC-NTSWFWBYSA-N","O=c1n([C@@H]2CS[C@H](CO)O2)cc(F)c(N)n1","emtricitabine","emtricitabine",NA,NA,NA,"143491-57-0","54859","HMDB0015017","C12599,D01199","60877","Pos Early","emtricitabine",1122,"emtricitabine","sample_cohort","Emtricitabine"
369,100020917,400,63285,222267,"Xenobiotics","Drug - Antiviral",5622,"NAMED","XQSPYNMVSIKCOC-NTSWFWBYSA-N","O=c1n([C@@H]2CS[C@H](CO)O2)cc(F)c(N)n1","emtricitabine","emtricitabine",NA,NA,NA,"143491-57-0","54859","HMDB0015017","C12599,D01199","60877","Pos Early","emtricitabine",1122,"emtricitabine","sample_cohort","Emtricitabine"
369,100020917,400,63285,222267,"Xenobiotics","Drug - Antiviral",5622,"NAMED","XQSPYNMVSIKCOC-NTSWFWBYSA-N","O=c1n([C@@H]2CS[C@H](CO)O2)cc(F)c(N)n1","emtricitabine","emtricitabine",NA,NA,NA,"143491-57-0","54859","HMDB0015017","C12599,D01199","60877","Pos Early","emtricitabine",1122,"emtricitabine","sample_cohort","Emtricitabine"
369,100020917,400,63285,222267,"Xenobiotics","Drug - Antiviral",5622,"NAMED","XQSPYNMVSIKCOC-NTSWFWBYSA-N","O=c1n([C@@H]2CS[C@H](CO)O2)cc(F)c(N)n1","emtricitabine","emtricitabine",NA,NA,NA,"143491-57-0","54859","HMDB0015017","C12599,D01199","60877","Pos Early","emtricitabine",1122,"emtricitabine","sample_cohort","Emtricitabine"
370,100020920,209,63283,222263,"Xenobiotics","Drug - Antiviral",5619,"NAMED","SGOIRFVFHAKUTI-ZCFIWIBFSA-N","C[C@@H](OCP(O)(O)=O)Cn1c2ncnc(N)c2nc1","tenofovir","tenofovir",NA,NA,NA,"147127-20-6","408154","HMDB0014445","C17407","464205","Neg","tenofovir",1123,"tenofovir","sample_cohort","Tenofovir"
370,100020920,209,63283,222263,"Xenobiotics","Drug - Antiviral",5619,"NAMED","SGOIRFVFHAKUTI-ZCFIWIBFSA-N","C[C@@H](OCP(O)(O)=O)Cn1c2ncnc(N)c2nc1","tenofovir","tenofovir",NA,NA,NA,"147127-20-6","408154","HMDB0014445","C17407","464205","Neg","tenofovir",1123,"tenofovir","sample_cohort","Tenofovir"
370,100020920,209,63283,222263,"Xenobiotics","Drug - Antiviral",5619,"NAMED","SGOIRFVFHAKUTI-ZCFIWIBFSA-N","C[C@@H](OCP(O)(O)=O)Cn1c2ncnc(N)c2nc1","tenofovir","tenofovir",NA,NA,NA,"147127-20-6","408154","HMDB0014445","C17407","464205","Neg","tenofovir",1123,"tenofovir","sample_cohort","Tenofovir"
370,100020920,209,63283,222263,"Xenobiotics","Drug - Antiviral",5619,"NAMED","SGOIRFVFHAKUTI-ZCFIWIBFSA-N","C[C@@H](OCP(O)(O)=O)Cn1c2ncnc(N)c2nc1","tenofovir","tenofovir",NA,NA,NA,"147127-20-6","408154","HMDB0014445","C17407","464205","Neg","tenofovir",1123,"tenofovir","sample_cohort","Tenofovir"
371,100020950,402,64137,235019,"Xenobiotics","Drug - Contraceptive",5768,"NAMED","METQSPRSQINEEU-HXCATZOESA-N","C[C@]12CCC(C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(O7)=O)=O","drospirenone","drospirenone",NA,NA,NA,"67392-87-4","62105","HMDB0015467","D03917","68873","Pos Late","drospirenone",1124,"drospirenone","sample_cohort","Drospirenone"
371,100020950,402,64137,235019,"Xenobiotics","Drug - Contraceptive",5768,"NAMED","METQSPRSQINEEU-HXCATZOESA-N","C[C@]12CCC(C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(O7)=O)=O","drospirenone","drospirenone",NA,NA,NA,"67392-87-4","62105","HMDB0015467","D03917","68873","Pos Late","drospirenone",1124,"drospirenone","sample_cohort","Drospirenone"
371,100020950,402,64137,235019,"Xenobiotics","Drug - Contraceptive",5768,"NAMED","METQSPRSQINEEU-HXCATZOESA-N","C[C@]12CCC(C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(O7)=O)=O","drospirenone","drospirenone",NA,NA,NA,"67392-87-4","62105","HMDB0015467","D03917","68873","Pos Late","drospirenone",1124,"drospirenone","sample_cohort","Drospirenone"
